t_seconds,phase,depth,rss_mb,batch_id
0.0004,data_load,1,103.270,
0.0449,data_load,1,107.863,
0.0453,batch_build,1,107.863,
0.0690,batch_build,1,108.379,
0.0734,preflight,1,108.379,
0.2822,preflight.pyqubo_express,2,118.422,
0.3234,preflight.pyqubo_express,2,118.680,
0.3237,preflight.pyqubo_compile,2,118.680,
0.3470,preflight.pyqubo_compile,2,148.809,
0.3501,preflight.to_qubo,2,148.809,
0.3868,preflight.to_qubo,2,153.855,
0.4084,preflight,1,152.883,
0.4677,solve,1,153.590,
0.5411,solve,1,153.590,
0.6811,solve.pyqubo_express,2,154.621,
0.7225,solve.pyqubo_express,2,154.879,
0.7227,solve.pyqubo_compile,2,154.879,
0.7475,solve.pyqubo_compile,2,184.754,
0.7509,solve.to_qubo,2,184.754,
0.7717,solve.to_qubo,2,188.105,
0.7723,solve,1,188.105,
0.7736,solve,1,188.105,
0.7744,solve.va_model_build,2,188.105,
1.1228,solve.va_model_build,2,189.137,
1.1279,solve.va_model_build,2,218.527,
1.1281,solve.va_sample,2,218.527,
1.6231,solve.va_sample,2,218.785,
2.1233,solve.va_sample,2,218.785,
2.6236,solve.va_sample,2,218.785,
3.1238,solve.va_sample,2,218.785,
3.6241,solve.va_sample,2,218.785,
4.1243,solve.va_sample,2,218.785,
4.6245,solve.va_sample,2,218.785,
5.1248,solve.va_sample,2,218.785,
5.6250,solve.va_sample,2,218.785,
6.1253,solve.va_sample,2,218.785,
6.6255,solve.va_sample,2,218.785,
7.1257,solve.va_sample,2,218.785,
7.6260,solve.va_sample,2,218.785,
8.1263,solve.va_sample,2,218.785,
8.6265,solve.va_sample,2,218.785,
9.1268,solve.va_sample,2,218.785,
9.6270,solve.va_sample,2,218.785,
10.1273,solve.va_sample,2,218.785,
10.6275,solve.va_sample,2,218.785,
11.1278,solve.va_sample,2,218.785,
11.6280,solve.va_sample,2,218.785,
12.1283,solve.va_sample,2,218.785,
12.6285,solve.va_sample,2,218.785,
