batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,0,8659,-288816241.2269992,-288816241.227,7.748603820800781e-07,2.6828836868320834e-15,299800000.0,0.0,True
1,1,8659,-288815548.5934993,-288815548.5935,7.152557373046875e-07,2.4765139577419024e-15,299800000.0,0.0,True
1,2,8659,-288815469.1269995,-288815469.127,4.76837158203125e-07,1.651009759430326e-15,299800000.0,0.0,True
1,3,8659,-288815333.0314995,-288815333.0315,4.76837158203125e-07,1.651010537418795e-15,299800000.0,0.0,True
1,4,8659,-288815311.16249955,-288815311.1625,4.76837158203125e-07,1.6510106624327674e-15,299800000.0,0.0,True
1,5,8659,-288815303.01499945,-288815303.015,5.364418029785156e-07,1.8573870476338813e-15,299800000.0,0.0,True
1,6,8659,-288815185.3709992,-288815185.371,7.748603820800781e-07,2.682893494968849e-15,299800000.0,0.0,True
1,7,8659,-288815156.15349954,-288815156.1535,4.76837158203125e-07,1.6510115485410839e-15,299800000.0,0.0,True
1,8,8659,-288815152.7299995,-288815152.73,5.364418029785156e-07,1.857388014125458e-15,299800000.0,0.0,True
1,9,8659,-288815093.1104995,-288815093.1105,4.76837158203125e-07,1.6510119089264087e-15,299800000.0,0.0,True
1,10,8659,-288815084.14199936,-288815084.142,6.556510925292969e-07,2.2701414452679236e-15,299800000.0,0.0,True
1,11,8659,-288815038.70099944,-288815038.701,5.364418029785156e-07,1.8573887474532618e-15,299800000.0,0.0,True
1,12,8659,-288815006.31799954,-288815006.318,4.76837158203125e-07,1.6510124050760126e-15,299800000.0,0.0,True
1,13,8659,-288814991.5819995,-288814991.582,5.364418029785156e-07,1.8573890504787378e-15,299800000.0,0.0,True
1,14,8659,-288814893.0974994,-288814893.0975,6.556510925292969e-07,2.270142946914991e-15,299800000.0,0.0,True
1,15,8659,-288814880.0579995,-288814880.058,5.364418029785156e-07,1.8573897676975194e-15,299800000.0,0.0,True
1,16,8659,-288814855.3099995,-288814855.31,4.76837158203125e-07,1.6510132683144393e-15,299800000.0,0.0,True
1,17,8659,-288814816.54449934,-288814816.5445,6.556510925292969e-07,2.2701435486370744e-15,299800000.0,0.0,True
1,18,8659,-288814770.33249944,-288814770.3325,5.364418029785156e-07,1.8573904733505608e-15,299800000.0,0.0,True
1,19,8659,-288814766.17149967,-288814766.1715,3.5762786865234375e-07,1.2382603334068525e-15,299800000.0,0.0,True
1,20,8659,-288814748.18649936,-288814748.1865,6.556510925292969e-07,2.2701440859450675e-15,299800000.0,0.0,True
1,21,8659,-288814739.6559993,-288814739.656,7.152557373046875e-07,2.476520894178083e-15,299800000.0,0.0,True
1,22,8659,-288814719.6089994,-288814719.609,6.556510925292969e-07,2.270144310570193e-15,299800000.0,0.0,True
1,23,8659,-288814687.6089996,-288814687.609,4.172325134277344e-07,1.4446374486071414e-15,299800000.0,0.0,True
1,24,8659,-288814665.1024995,-288814665.1025,5.364418029785156e-07,1.8573911500932025e-15,299800000.0,0.0,True
1,25,8659,-288814650.69749933,-288814650.6975,6.556510925292969e-07,2.2701448522291747e-15,299800000.0,0.0,True
1,26,8659,-288814639.6534993,-288814639.6535,7.152557373046875e-07,2.4765217516771387e-15,299800000.0,0.0,True
1,27,8659,-288814634.2164995,-288814634.2165,4.76837158203125e-07,1.6510145321988095e-15,299800000.0,0.0,True
1,28,8659,-288814622.20799947,-288814622.208,5.364418029785156e-07,1.857391425951343e-15,299800000.0,0.0,True
1,29,8659,-288814593.1214993,-288814593.1215,7.152557373046875e-07,2.476522150678827e-15,299800000.0,0.0,True
1,30,8659,-288814564.98299956,-288814564.983,4.172325134277344e-07,1.4446380619768717e-15,299800000.0,0.0,True
1,31,8659,-288814556.52299935,-288814556.523,6.556510925292969e-07,2.270145592461104e-15,299800000.0,0.0,True
1,32,8659,-288814534.44699943,-288814534.447,5.960464477539062e-07,2.063768878166642e-15,299800000.0,0.0,True
1,33,8659,-288814529.14199954,-288814529.142,4.76837158203125e-07,1.651015132859472e-15,299800000.0,0.0,True
1,34,8659,-288814497.2304994,-288814497.2305,5.960464477539062e-07,2.0637691441029273e-15,299800000.0,0.0,True
1,35,8659,-288814472.06899977,-288814472.069,2.384185791015625e-07,8.2550772955935e-16,299800000.0,0.0,True
1,36,8659,-288814460.8974994,-288814460.8975,5.960464477539062e-07,2.063769403726092e-15,299800000.0,0.0,True
1,37,8659,-288814435.0479994,-288814435.048,5.960464477539062e-07,2.0637695884377987e-15,299800000.0,0.0,True
1,38,8659,-288814417.8199995,-288814417.82,4.76837158203125e-07,1.6510157692345812e-15,299800000.0,0.0,True
1,39,8659,-288814385.3804994,-288814385.3805,5.960464477539062e-07,2.063769943344899e-15,299800000.0,0.0,True
1,40,8659,-288814343.2019995,-288814343.202,5.364418029785156e-07,1.857393220264418e-15,299800000.0,0.0,True
1,41,8659,-288814311.2744994,-288814311.2745,5.960464477539062e-07,2.0637704728814536e-15,299800000.0,0.0,True
1,42,8659,-288814301.7054996,-288814301.7055,4.172325134277344e-07,1.4446393788808307e-15,299800000.0,0.0,True
1,43,8659,-288814299.14349955,-288814299.14350003,4.76837158203125e-07,1.6510164476524207e-15,299800000.0,0.0,True
1,44,8659,-288814287.5149994,-288814287.515,5.960464477539062e-07,2.0637706426589084e-15,299800000.0,0.0,True
1,45,8659,-288814273.12249947,-288814273.1225,5.364418029785156e-07,1.8573936709526293e-15,299800000.0,0.0,True
1,46,8659,-288814257.34599954,-288814257.346,4.76837158203125e-07,1.65101668658924e-15,299800000.0,0.0,True
1,47,8659,-288814237.4734994,-288814237.4735,5.960464477539062e-07,2.063771000238851e-15,299800000.0,0.0,True
1,48,8659,-288814231.27549946,-288814231.2755,5.364418029785156e-07,1.857393940074939e-15,299800000.0,0.0,True
1,49,8659,-288814212.7514994,-288814212.7515,5.960464477539062e-07,2.0637711768941e-15,299800000.0,0.0,True
1,50,8659,-288814209.50299954,-288814209.503,4.76837158203125e-07,1.6510169600854487e-15,299800000.0,0.0,True
1,51,8659,-288814201.2294995,-288814201.2295,4.76837158203125e-07,1.6510170073812146e-15,299800000.0,0.0,True
1,52,8659,-288814193.60099924,-288814193.601,7.748603820800781e-07,2.682902707858452e-15,299800000.0,0.0,True
1,53,8659,-288814189.3049994,-288814189.305,5.960464477539062e-07,2.0637713444350756e-15,299800000.0,0.0,True
1,54,8659,-288814171.74499947,-288814171.745,5.364418029785156e-07,1.8573943229217684e-15,299800000.0,0.0,True
1,55,8659,-288814141.62299925,-288814141.623,7.748603820800781e-07,2.682903190701557e-15,299800000.0,0.0,True
1,56,8659,-288814138.3859995,-288814138.386,4.76837158203125e-07,1.6510173666284728e-15,299800000.0,0.0,True
1,57,8659,-288814136.9054992,-288814136.9055,7.748603820800781e-07,2.68290323452419e-15,299800000.0,0.0,True
1,58,8659,-288814112.6939994,-288814112.694,5.960464477539062e-07,2.063771891872266e-15,299800000.0,0.0,True
1,59,8659,-288814109.03849936,-288814109.0385,6.556510925292969e-07,2.270149109792611e-15,299800000.0,0.0,True
1,60,8659,-288814098.6729993,-288814098.673,6.556510925292969e-07,2.270149191267964e-15,299800000.0,0.0,True
1,61,8659,-288814091.99399966,-288814091.994,3.5762786865234375e-07,1.238263223872654e-15,299800000.0,0.0,True
1,62,8659,-288814064.23799944,-288814064.238,5.364418029785156e-07,1.857395014310853e-15,299800000.0,0.0,True
1,63,8659,-288814060.0704994,-288814060.0705,5.960464477539062e-07,2.0637722679027825e-15,299800000.0,0.0,True
1,64,8659,-288814049.5764996,-288814049.5765,4.172325134277344e-07,1.4446406400226709e-15,299800000.0,0.0,True
1,65,8659,-288814047.81549937,-288814047.8155,6.556510925292969e-07,2.2701495910203767e-15,299800000.0,0.0,True
1,66,8659,-288814038.1004995,-288814038.1005,4.76837158203125e-07,1.6510179399146718e-15,299800000.0,0.0,True
1,67,8659,-288813988.30499935,-288813988.305,6.556510925292969e-07,2.2701500587876687e-15,299800000.0,0.0,True
1,68,8659,-288813954.2689995,-288813954.269,4.76837158203125e-07,1.6510184191412062e-15,299800000.0,0.0,True
1,69,8659,-288813919.8564993,-288813919.8565,7.152557373046875e-07,2.4765279237928322e-15,299800000.0,0.0,True
1,70,8659,-288813908.72599953,-288813908.726,4.76837158203125e-07,1.6510186794899275e-15,299800000.0,0.0,True
1,71,8659,-288813904.7529995,-288813904.753,5.364418029785156e-07,1.857396039976996e-15,299800000.0,0.0,True
