t_seconds,phase,depth,rss_mb,batch_id
0.0004,data_load,1,103.270,
0.0412,data_load,1,107.863,
0.0416,batch_build,1,107.863,
0.0653,batch_build,1,108.379,
0.0673,preflight,1,108.379,
0.2764,preflight.pyqubo_express,2,118.422,
0.3176,preflight.pyqubo_express,2,118.680,
0.3178,preflight.pyqubo_compile,2,118.680,
0.3411,preflight.pyqubo_compile,2,148.809,
0.3442,preflight.to_qubo,2,148.809,
0.3807,preflight.to_qubo,2,153.855,
0.4023,preflight,1,152.883,
0.4605,solve,1,153.590,
0.5259,solve,1,153.590,
0.6746,solve.pyqubo_express,2,154.621,
0.7160,solve.pyqubo_express,2,154.879,
0.7162,solve.pyqubo_compile,2,154.879,
0.7410,solve.pyqubo_compile,2,185.000,
0.7444,solve.to_qubo,2,185.000,
0.7654,solve.to_qubo,2,188.094,
0.7661,solve,1,188.094,
0.7673,solve,1,188.094,
0.7679,solve.va_model_build,2,188.094,
1.1096,solve.va_model_build,2,189.125,
1.1147,solve.va_model_build,2,218.516,
1.1149,solve.va_sample,2,218.516,
1.6099,solve.va_sample,2,218.773,
2.1102,solve.va_sample,2,218.773,
2.6104,solve.va_sample,2,218.773,
3.1107,solve.va_sample,2,218.773,
3.6109,solve.va_sample,2,218.773,
4.1112,solve.va_sample,2,218.773,
4.6115,solve.va_sample,2,218.773,
5.1117,solve.va_sample,2,218.773,
5.6119,solve.va_sample,2,218.773,
6.1122,solve.va_sample,2,218.773,
6.6125,solve.va_sample,2,218.773,
7.1128,solve.va_sample,2,218.773,
7.6130,solve.va_sample,2,218.773,
8.1133,solve.va_sample,2,218.773,
8.6136,solve.va_sample,2,218.773,
9.1138,solve.va_sample,2,218.773,
9.6140,solve.va_sample,2,218.773,
10.1143,solve.va_sample,2,218.773,
10.6145,solve.va_sample,2,218.773,
11.1148,solve.va_sample,2,218.773,
11.6150,solve.va_sample,2,218.773,
12.1153,solve.va_sample,2,218.773,
12.6155,solve.va_sample,2,218.773,
13.1158,solve.va_sample,2,218.773,
13.6161,solve.va_sample,2,218.773,
14.1163,solve.va_sample,2,218.773,
14.6166,solve.va_sample,2,218.773,
15.1169,solve.va_sample,2,218.773,
15.6171,solve.va_sample,2,218.773,
16.1173,solve.va_sample,2,218.773,
16.6176,solve.va_sample,2,218.773,
17.1179,solve.va_sample,2,218.773,
17.6181,solve.va_sample,2,218.773,
18.1184,solve.va_sample,2,218.773,
18.6186,solve.va_sample,2,218.773,
19.1189,solve.va_sample,2,218.773,
19.6192,solve.va_sample,2,218.773,
20.1194,solve.va_sample,2,218.773,
20.6197,solve.va_sample,2,218.773,
21.1199,solve.va_sample,2,218.773,
21.6202,solve.va_sample,2,218.773,
22.1204,solve.va_sample,2,218.773,
22.6206,solve.va_sample,2,218.773,
23.1209,solve.va_sample,2,218.773,
23.6211,solve.va_sample,2,218.773,
24.1213,solve.va_sample,2,218.773,
24.6216,solve.va_sample,2,218.773,
25.1219,solve.va_sample,2,218.773,
25.6221,solve.va_sample,2,218.773,
26.1224,solve.va_sample,2,218.773,
26.6227,solve.va_sample,2,218.773,
27.1230,solve.va_sample,2,218.773,
27.6232,solve.va_sample,2,218.773,
28.1234,solve.va_sample,2,218.773,
28.6237,solve.va_sample,2,218.773,
29.1240,solve.va_sample,2,218.773,
29.6242,solve.va_sample,2,218.773,
30.1245,solve.va_sample,2,218.773,
30.6247,solve.va_sample,2,218.773,
31.1250,solve.va_sample,2,218.773,
31.6253,solve.va_sample,2,218.773,
32.1255,solve.va_sample,2,218.773,
32.6258,solve.va_sample,2,218.773,
33.1261,solve.va_sample,2,218.773,
33.6263,solve.va_sample,2,218.773,
34.1265,solve.va_sample,2,218.773,
34.6268,solve.va_sample,2,218.773,
35.1271,solve.va_sample,2,218.773,
35.6273,solve.va_sample,2,218.773,
36.1276,solve.va_sample,2,218.773,
36.6278,solve.va_sample,2,218.773,
37.1281,solve.va_sample,2,218.773,
37.6284,solve.va_sample,2,218.773,
38.1287,solve.va_sample,2,218.773,
38.6289,solve.va_sample,2,218.773,
39.1292,solve.va_sample,2,218.773,
39.6294,solve.va_sample,2,218.773,
40.1297,solve.va_sample,2,218.773,
40.6300,solve.va_sample,2,218.773,
41.1302,solve.va_sample,2,218.773,
41.6305,solve.va_sample,2,218.773,
42.1307,solve.va_sample,2,218.773,
42.6310,solve.va_sample,2,218.773,
43.1312,solve.va_sample,2,218.773,
43.6315,solve.va_sample,2,218.773,
44.1318,solve.va_sample,2,218.773,
44.6320,solve.va_sample,2,218.773,
45.1323,solve.va_sample,2,218.773,
45.6325,solve.va_sample,2,218.773,
46.1327,solve.va_sample,2,218.773,
46.6329,solve.va_sample,2,218.773,
47.1332,solve.va_sample,2,218.773,
47.6334,solve.va_sample,2,218.773,
48.1337,solve.va_sample,2,218.773,
48.6339,solve.va_sample,2,218.773,
49.1341,solve.va_sample,2,218.773,
