batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,0,47315,-1354246349.2145,-1354246349.2145,0.0,0.0,1409600000.0,0.0,True
1,1,47315,-1354245539.768,-1354245539.768,0.0,0.0,1409600000.0,0.0,True
1,2,47315,-1354242675.9025,-1354242675.9025,0.0,0.0,1409600000.0,0.0,True
1,3,47315,-1354242051.417,-1354242051.417,0.0,0.0,1409600000.0,0.0,True
1,4,47315,-1354241961.674,-1354241961.674,0.0,0.0,1409600000.0,0.0,True
1,5,47315,-1354241207.3505,-1354241207.3505,0.0,0.0,1409600000.0,0.0,True
1,6,47315,-1354241194.335,-1354241194.335,0.0,0.0,1409600000.0,0.0,True
1,7,47315,-1354241098.29,-1354241098.29,0.0,0.0,1409600000.0,0.0,True
1,8,47315,-1354240973.749,-1354240973.749,0.0,0.0,1409600000.0,0.0,True
1,9,47315,-1354240945.4685,-1354240945.4685,0.0,0.0,1409600000.0,0.0,True
1,10,47315,-1354240834.5575,-1354240834.5575,0.0,0.0,1409600000.0,0.0,True
1,11,47315,-1354240755.6505,-1354240755.6505,0.0,0.0,1409600000.0,0.0,True
1,12,47315,-1354240715.944,-1354240715.944,0.0,0.0,1409600000.0,0.0,True
1,13,47315,-1354240707.9685,-1354240707.9685,0.0,0.0,1409600000.0,0.0,True
1,14,47315,-1354240573.3665,-1354240573.3665,0.0,0.0,1409600000.0,0.0,True
1,15,47315,-1354240549.8465,-1354240549.8465,0.0,0.0,1409600000.0,0.0,True
1,16,47315,-1354240065.952,-1354240065.952,0.0,0.0,1409600000.0,0.0,True
1,17,47315,-1354239963.297,-1354239963.297,0.0,0.0,1409600000.0,0.0,True
1,18,47315,-1354239474.485,-1354239474.485,0.0,0.0,1409600000.0,0.0,True
1,19,47315,-1354239155.9465,-1354239155.9465,0.0,0.0,1409600000.0,0.0,True
1,20,47315,-1354239111.14,-1354239111.14,0.0,0.0,1409600000.0,0.0,True
1,21,47315,-1354239013.22,-1354239013.22,0.0,0.0,1409600000.0,0.0,True
1,22,47315,-1354238945.084,-1354238945.084,0.0,0.0,1409600000.0,0.0,True
1,23,47315,-1354238935.756,-1354238935.756,0.0,0.0,1409600000.0,0.0,True
1,24,47315,-1354238928.874,-1354238928.874,0.0,0.0,1409600000.0,0.0,True
1,25,47315,-1354238820.6375,-1354238820.6375,0.0,0.0,1409600000.0,0.0,True
1,26,47315,-1354238807.9665,-1354238807.9665,0.0,0.0,1409600000.0,0.0,True
1,27,47315,-1354238799.3445,-1354238799.3445,0.0,0.0,1409600000.0,0.0,True
1,28,47315,-1354238383.849,-1354238383.849,0.0,0.0,1409600000.0,0.0,True
1,29,47315,-1354238382.2785,-1354238382.2785,0.0,0.0,1409600000.0,0.0,True
1,30,47315,-1354238011.65,-1354238011.65,0.0,0.0,1409600000.0,0.0,True
1,31,47315,-1354237769.634,-1354237769.634,0.0,0.0,1409600000.0,0.0,True
1,32,47315,-1354237760.0545,-1354237760.0545,0.0,0.0,1409600000.0,0.0,True
1,33,47315,-1354237727.372,-1354237727.372,0.0,0.0,1409600000.0,0.0,True
1,34,47315,-1354237718.8845,-1354237718.8845,0.0,0.0,1409600000.0,0.0,True
1,35,47315,-1354237646.5405,-1354237646.5405,0.0,0.0,1409600000.0,0.0,True
1,36,47315,-1354237636.227,-1354237636.227,0.0,0.0,1409600000.0,0.0,True
1,37,47315,-1354237585.384,-1354237585.384,0.0,0.0,1409600000.0,0.0,True
1,38,47315,-1354237546.608,-1354237546.608,0.0,0.0,1409600000.0,0.0,True
1,39,47315,-1354237193.575,-1354237193.575,0.0,0.0,1409600000.0,0.0,True
1,40,47315,-1354237122.8965,-1354237122.8965,0.0,0.0,1409600000.0,0.0,True
1,41,47315,-1354237074.928,-1354237074.928,0.0,0.0,1409600000.0,0.0,True
1,42,47315,-1354236939.8285,-1354236939.8285,0.0,0.0,1409600000.0,0.0,True
1,43,47315,-1354236859.1785,-1354236859.1785,0.0,0.0,1409600000.0,0.0,True
1,44,47315,-1354236814.9575,-1354236814.9575,0.0,0.0,1409600000.0,0.0,True
