t_seconds,phase,depth,rss_mb,batch_id
0.0004,data_load,1,103.281,
0.1003,data_load,1,109.625,
0.1007,batch_build,1,109.625,
0.1312,batch_build,1,110.371,
0.1372,preflight,1,110.371,
0.5259,preflight,1,128.602,
0.5575,preflight.pyqubo_express,2,129.891,
0.6229,preflight.pyqubo_express,2,130.406,
0.6231,preflight.pyqubo_compile,2,130.406,
0.6700,preflight.pyqubo_compile,2,187.789,
0.6776,preflight.to_qubo,2,187.789,
0.7258,preflight.to_qubo,2,198.016,
0.7626,preflight,1,194.688,
0.8606,solve,1,195.406,
1.0516,solve,1,195.406,
1.2970,solve.pyqubo_express,2,196.438,
1.3785,solve.pyqubo_express,2,196.695,
1.3788,solve.pyqubo_compile,2,196.695,
1.4285,solve.pyqubo_compile,2,254.336,
1.4373,solve.to_qubo,2,254.336,
1.4857,solve.to_qubo,2,261.812,
1.4876,solve,1,261.812,
1.4892,solve,1,261.812,
1.4903,solve.va_model_build,2,261.812,
2.2026,solve.va_model_build,2,262.844,
2.2140,solve.va_model_build,2,326.008,
2.2142,solve.va_sample,2,326.008,
2.7029,solve.va_sample,2,326.523,
3.2032,solve.va_sample,2,326.523,
3.7035,solve.va_sample,2,326.523,
4.2037,solve.va_sample,2,326.523,
4.7040,solve.va_sample,2,326.523,
5.2042,solve.va_sample,2,326.523,
5.7045,solve.va_sample,2,326.523,
6.2047,solve.va_sample,2,326.523,
6.7050,solve.va_sample,2,326.523,
7.2052,solve.va_sample,2,326.523,
7.7054,solve.va_sample,2,326.523,
8.2057,solve.va_sample,2,326.523,
8.7059,solve.va_sample,2,326.523,
9.2062,solve.va_sample,2,326.523,
9.7064,solve.va_sample,2,326.523,
10.2067,solve.va_sample,2,326.523,
10.7069,solve.va_sample,2,326.523,
11.2072,solve.va_sample,2,326.523,
11.7074,solve.va_sample,2,326.523,
12.2076,solve.va_sample,2,326.523,
12.7079,solve.va_sample,2,326.523,
13.2082,solve.va_sample,2,326.523,
13.7084,solve.va_sample,2,326.523,
14.2087,solve.va_sample,2,326.523,
14.7089,solve.va_sample,2,326.523,
15.2092,solve.va_sample,2,326.523,
15.7094,solve.va_sample,2,326.523,
16.2097,solve.va_sample,2,326.523,
16.7099,solve.va_sample,2,326.523,
17.2102,solve.va_sample,2,326.523,
17.7104,solve.va_sample,2,326.523,
18.2107,solve.va_sample,2,326.523,
18.7109,solve.va_sample,2,326.523,
19.2112,solve.va_sample,2,326.523,
19.7114,solve.va_sample,2,326.523,
20.2116,solve.va_sample,2,326.523,
20.7119,solve.va_sample,2,326.523,
21.2121,solve.va_sample,2,326.523,
21.7124,solve.va_sample,2,326.523,
22.2126,solve.va_sample,2,326.523,
22.7128,solve.va_sample,2,326.523,
23.2131,solve.va_sample,2,326.523,
23.7134,solve.va_sample,2,326.523,
24.2136,solve.va_sample,2,326.523,
24.7139,solve.va_sample,2,326.523,
25.2141,solve.va_sample,2,326.523,
25.7144,solve.va_sample,2,326.523,
26.2146,solve.va_sample,2,326.523,
26.7148,solve.va_sample,2,326.523,
27.2151,solve.va_sample,2,326.523,
27.7153,solve.va_sample,2,326.523,
28.2156,solve.va_sample,2,326.523,
28.7159,solve.va_sample,2,326.523,
29.2161,solve.va_sample,2,326.523,
29.7164,solve.va_sample,2,326.523,
30.2166,solve.va_sample,2,326.523,
30.7169,solve.va_sample,2,326.523,
31.2171,solve.va_sample,2,326.523,
31.7174,solve.va_sample,2,326.523,
32.2177,solve.va_sample,2,326.523,
32.7179,solve.va_sample,2,326.523,
33.2182,solve.va_sample,2,326.523,
33.7185,solve.va_sample,2,326.523,
34.2187,solve.va_sample,2,326.523,
34.7190,solve.va_sample,2,326.523,
35.2192,solve.va_sample,2,326.523,
35.7195,solve.va_sample,2,326.523,
36.2197,solve.va_sample,2,326.523,
36.7200,solve.va_sample,2,326.523,
37.2202,solve.va_sample,2,326.523,
37.7204,solve.va_sample,2,326.523,
38.2207,solve.va_sample,2,326.523,
38.7209,solve.va_sample,2,326.523,
39.2212,solve.va_sample,2,326.523,
39.7214,solve.va_sample,2,326.523,
40.2217,solve.va_sample,2,326.523,
40.7219,solve.va_sample,2,326.523,
41.2222,solve.va_sample,2,326.523,
41.7224,solve.va_sample,2,326.523,
42.2227,solve.va_sample,2,326.523,
42.7229,solve.va_sample,2,326.523,
43.2232,solve.va_sample,2,326.523,
43.7234,solve.va_sample,2,326.523,
44.2237,solve.va_sample,2,326.523,
44.7239,solve.va_sample,2,326.523,
45.2242,solve.va_sample,2,326.523,
45.7244,solve.va_sample,2,326.523,
46.2247,solve.va_sample,2,326.523,
46.7249,solve.va_sample,2,326.523,
47.2252,solve.va_sample,2,326.523,
47.7255,solve.va_sample,2,326.523,
48.2257,solve.va_sample,2,326.523,
48.7260,solve.va_sample,2,326.523,
49.2262,solve.va_sample,2,326.523,
49.7264,solve.va_sample,2,326.523,
50.2267,solve.va_sample,2,326.523,
50.7269,solve.va_sample,2,326.523,
51.2272,solve.va_sample,2,326.523,
51.7274,solve.va_sample,2,326.523,
52.2277,solve.va_sample,2,326.523,
52.7280,solve.va_sample,2,326.523,
53.2282,solve.va_sample,2,326.523,
53.7285,solve.va_sample,2,326.523,
54.2287,solve.va_sample,2,326.523,
54.7290,solve.va_sample,2,326.523,
55.2292,solve.va_sample,2,326.523,
55.7295,solve.va_sample,2,326.523,
56.2297,solve.va_sample,2,326.523,
56.7300,solve.va_sample,2,326.523,
57.2302,solve.va_sample,2,326.523,
57.7305,solve.va_sample,2,326.523,
58.2307,solve.va_sample,2,326.523,
58.7309,solve.va_sample,2,326.523,
59.2312,solve.va_sample,2,326.523,
59.7315,solve.va_sample,2,326.523,
60.2317,solve.va_sample,2,326.523,
60.7320,solve.va_sample,2,326.523,
61.2322,solve.va_sample,2,326.523,
61.7325,solve.va_sample,2,326.523,
62.2327,solve.va_sample,2,326.523,
62.7330,solve.va_sample,2,326.523,
63.2333,solve.va_sample,2,326.523,
63.7336,solve.va_sample,2,326.523,
64.2338,solve.va_sample,2,326.523,
64.7341,solve.va_sample,2,326.523,
65.2343,solve.va_sample,2,326.523,
65.7346,solve.va_sample,2,326.523,
66.2348,solve.va_sample,2,326.523,
66.7351,solve.va_sample,2,326.523,
67.2353,solve.va_sample,2,326.523,
67.7356,solve.va_sample,2,326.523,
68.2358,solve.va_sample,2,326.523,
68.7361,solve.va_sample,2,326.523,
69.2363,solve.va_sample,2,326.523,
69.7366,solve.va_sample,2,326.523,
70.2368,solve.va_sample,2,326.523,
70.7371,solve.va_sample,2,326.523,
71.2373,solve.va_sample,2,326.523,
71.7376,solve.va_sample,2,326.523,
72.2378,solve.va_sample,2,326.523,
72.7381,solve.va_sample,2,326.523,
73.2384,solve.va_sample,2,326.523,
73.7386,solve.va_sample,2,326.523,
74.2389,solve.va_sample,2,326.523,
74.7391,solve.va_sample,2,326.523,
75.2394,solve.va_sample,2,326.523,
75.7396,solve.va_sample,2,326.523,
76.2399,solve.va_sample,2,326.523,
76.7401,solve.va_sample,2,326.523,
77.2404,solve.va_sample,2,326.523,
77.7406,solve.va_sample,2,326.523,
78.2408,solve.va_sample,2,326.523,
78.7411,solve.va_sample,2,326.523,
79.2413,solve.va_sample,2,326.523,
79.7416,solve.va_sample,2,326.523,
80.2418,solve.va_sample,2,326.523,
80.7421,solve.va_sample,2,326.523,
81.2423,solve.va_sample,2,326.523,
81.7426,solve.va_sample,2,326.523,
82.2428,solve.va_sample,2,326.523,
82.7431,solve.va_sample,2,326.523,
83.2434,solve.va_sample,2,326.523,
83.7436,solve.va_sample,2,326.523,
84.2439,solve.va_sample,2,326.523,
84.7441,solve.va_sample,2,326.523,
85.2444,solve.va_sample,2,326.523,
85.7446,solve.va_sample,2,326.523,
86.2449,solve.va_sample,2,326.523,
86.7451,solve.va_sample,2,326.523,
87.2454,solve.va_sample,2,326.523,
87.7456,solve.va_sample,2,326.523,
88.2459,solve.va_sample,2,326.523,
88.7461,solve.va_sample,2,326.523,
89.2464,solve.va_sample,2,326.523,
89.7466,solve.va_sample,2,326.523,
90.2469,solve.va_sample,2,326.523,
90.7471,solve.va_sample,2,326.523,
91.2473,solve.va_sample,2,326.523,
91.7476,solve.va_sample,2,326.523,
92.2478,solve.va_sample,2,326.523,
92.7481,solve.va_sample,2,326.523,
93.2484,solve.va_sample,2,326.523,
93.7486,solve.va_sample,2,326.523,
94.2489,solve.va_sample,2,326.523,
94.7491,solve.va_sample,2,326.523,
95.2494,solve.va_sample,2,326.523,
95.7496,solve.va_sample,2,326.523,
96.2499,solve.va_sample,2,326.523,
96.7501,solve.va_sample,2,326.523,
97.2503,solve.va_sample,2,326.523,
97.7505,solve.va_sample,2,326.523,
98.2508,solve.va_sample,2,326.523,
98.7510,solve.va_sample,2,326.523,
99.2513,solve.va_sample,2,326.523,
99.7515,solve.va_sample,2,326.523,
100.2517,solve.va_sample,2,326.523,
100.7520,solve.va_sample,2,326.523,
101.2522,solve.va_sample,2,326.523,
101.7524,solve.va_sample,2,326.523,
102.2527,solve.va_sample,2,326.523,
102.7529,solve.va_sample,2,326.523,
103.2532,solve.va_sample,2,326.523,
103.7535,solve.va_sample,2,326.523,
104.2537,solve.va_sample,2,326.523,
104.7540,solve.va_sample,2,326.523,
105.2542,solve.va_sample,2,326.523,
105.7545,solve.va_sample,2,326.523,
106.2547,solve.va_sample,2,326.523,
106.7550,solve.va_sample,2,326.523,
107.2552,solve.va_sample,2,326.523,
107.7554,solve.va_sample,2,326.523,
108.2557,solve.va_sample,2,326.523,
108.7559,solve.va_sample,2,326.523,
109.2561,solve.va_sample,2,326.523,
109.7564,solve.va_sample,2,326.523,
110.2566,solve.va_sample,2,326.523,
110.7569,solve.va_sample,2,326.523,
111.2571,solve.va_sample,2,326.523,
111.7573,solve.va_sample,2,326.523,
112.2576,solve.va_sample,2,326.523,
112.7578,solve.va_sample,2,326.523,
113.2581,solve.va_sample,2,326.523,
113.7583,solve.va_sample,2,326.523,
114.2586,solve.va_sample,2,326.523,
114.7588,solve.va_sample,2,326.523,
115.2591,solve.va_sample,2,326.523,
115.7593,solve.va_sample,2,326.523,
116.2596,solve.va_sample,2,326.523,
116.7598,solve.va_sample,2,326.523,
117.2601,solve.va_sample,2,326.523,
117.7603,solve.va_sample,2,326.523,
118.2606,solve.va_sample,2,326.523,
118.7608,solve.va_sample,2,326.523,
119.2610,solve.va_sample,2,326.523,
119.7613,solve.va_sample,2,326.523,
120.2615,solve.va_sample,2,326.523,
120.7618,solve.va_sample,2,326.523,
121.2620,solve.va_sample,2,326.523,
121.7622,solve.va_sample,2,326.523,
122.2625,solve.va_sample,2,326.523,
122.7627,solve.va_sample,2,326.523,
123.2630,solve.va_sample,2,326.523,
123.7633,solve.va_sample,2,326.523,
124.2635,solve.va_sample,2,326.523,
124.7638,solve.va_sample,2,326.523,
125.2640,solve.va_sample,2,326.523,
125.7643,solve.va_sample,2,326.523,
126.2645,solve.va_sample,2,326.523,
126.7648,solve.va_sample,2,326.523,
127.2650,solve.va_sample,2,326.523,
127.7653,solve.va_sample,2,326.523,
128.2655,solve.va_sample,2,326.523,
128.7658,solve.va_sample,2,326.523,
129.2660,solve.va_sample,2,326.523,
129.7663,solve.va_sample,2,326.523,
130.2665,solve.va_sample,2,326.523,
130.7668,solve.va_sample,2,326.523,
131.2670,solve.va_sample,2,326.523,
131.7673,solve.va_sample,2,326.523,
132.2676,solve.va_sample,2,326.523,
132.7679,solve.va_sample,2,326.523,
133.2682,solve.va_sample,2,326.523,
133.7684,solve.va_sample,2,326.523,
134.2687,solve.va_sample,2,326.523,
134.7689,solve.va_sample,2,326.523,
