t_seconds,phase,depth,rss_mb,batch_id
0.0004,data_load,1,103.281,
0.0568,data_load,1,109.816,
0.0572,batch_build,1,109.816,
0.0877,batch_build,1,110.324,
0.0936,preflight,1,110.324,
0.5158,preflight.pyqubo_express,2,129.891,
0.5159,preflight.pyqubo_express,2,129.891,
0.5959,preflight.pyqubo_express,2,130.406,
0.5961,preflight.pyqubo_compile,2,130.406,
0.6430,preflight.pyqubo_compile,2,187.793,
0.6504,preflight.to_qubo,2,187.793,
0.6978,preflight.to_qubo,2,198.020,
0.7343,preflight,1,194.684,
0.7965,solve,1,194.422,
1.0415,solve,1,194.422,
1.2118,solve.pyqubo_express,2,195.453,
1.2918,solve.pyqubo_express,2,195.711,
1.2920,solve.pyqubo_compile,2,195.711,
1.3417,solve.pyqubo_compile,2,253.344,
1.3503,solve.to_qubo,2,253.344,
1.3986,solve.to_qubo,2,261.852,
1.4005,solve,1,261.852,
1.4018,solve,1,261.852,
1.4028,solve.va_model_build,2,261.852,
2.0992,solve.va_model_build,2,262.883,
2.1106,solve.va_model_build,2,325.789,
2.1108,solve.va_sample,2,325.789,
2.5995,solve.va_sample,2,326.305,
3.0998,solve.va_sample,2,326.305,
3.6000,solve.va_sample,2,326.305,
4.1003,solve.va_sample,2,326.305,
4.6005,solve.va_sample,2,326.305,
5.1008,solve.va_sample,2,326.305,
5.6010,solve.va_sample,2,326.305,
6.1013,solve.va_sample,2,326.305,
6.6015,solve.va_sample,2,326.305,
7.1017,solve.va_sample,2,326.305,
7.6020,solve.va_sample,2,326.305,
8.1022,solve.va_sample,2,326.305,
8.6024,solve.va_sample,2,326.305,
9.1027,solve.va_sample,2,326.305,
9.6029,solve.va_sample,2,326.305,
10.1032,solve.va_sample,2,326.305,
10.6034,solve.va_sample,2,326.305,
11.1037,solve.va_sample,2,326.305,
11.6039,solve.va_sample,2,326.305,
12.1041,solve.va_sample,2,326.305,
12.6044,solve.va_sample,2,326.305,
13.1046,solve.va_sample,2,326.305,
13.6048,solve.va_sample,2,326.305,
14.1051,solve.va_sample,2,326.305,
14.6053,solve.va_sample,2,326.305,
15.1055,solve.va_sample,2,326.305,
15.6058,solve.va_sample,2,326.305,
16.1060,solve.va_sample,2,326.305,
16.6063,solve.va_sample,2,326.305,
17.1066,solve.va_sample,2,326.305,
17.6068,solve.va_sample,2,326.305,
18.1070,solve.va_sample,2,326.305,
18.6073,solve.va_sample,2,326.305,
19.1075,solve.va_sample,2,326.305,
19.6078,solve.va_sample,2,326.305,
20.1080,solve.va_sample,2,326.305,
20.6082,solve.va_sample,2,326.305,
21.1085,solve.va_sample,2,326.305,
21.6087,solve.va_sample,2,326.305,
22.1089,solve.va_sample,2,326.305,
22.6092,solve.va_sample,2,326.305,
23.1094,solve.va_sample,2,326.305,
23.6097,solve.va_sample,2,326.305,
24.1099,solve.va_sample,2,326.305,
24.6101,solve.va_sample,2,326.305,
25.1104,solve.va_sample,2,326.305,
25.6106,solve.va_sample,2,326.305,
26.1109,solve.va_sample,2,326.305,
26.6111,solve.va_sample,2,326.305,
27.1113,solve.va_sample,2,326.305,
27.6116,solve.va_sample,2,326.305,
28.1118,solve.va_sample,2,326.305,
28.6120,solve.va_sample,2,326.305,
29.1123,solve.va_sample,2,326.305,
29.6125,solve.va_sample,2,326.305,
30.1127,solve.va_sample,2,326.305,
30.6130,solve.va_sample,2,326.305,
31.1132,solve.va_sample,2,326.305,
31.6135,solve.va_sample,2,326.305,
32.1137,solve.va_sample,2,326.305,
32.6140,solve.va_sample,2,326.305,
33.1142,solve.va_sample,2,326.305,
33.6145,solve.va_sample,2,326.305,
34.1147,solve.va_sample,2,326.305,
34.6149,solve.va_sample,2,326.305,
35.1152,solve.va_sample,2,326.305,
35.6154,solve.va_sample,2,326.305,
36.1157,solve.va_sample,2,326.305,
36.6159,solve.va_sample,2,326.305,
37.1161,solve.va_sample,2,326.305,
37.6164,solve.va_sample,2,326.305,
38.1166,solve.va_sample,2,326.305,
38.6169,solve.va_sample,2,326.305,
39.1171,solve.va_sample,2,326.305,
39.6173,solve.va_sample,2,326.305,
40.1176,solve.va_sample,2,326.305,
40.6178,solve.va_sample,2,326.305,
41.1181,solve.va_sample,2,326.305,
41.6183,solve.va_sample,2,326.305,
42.1186,solve.va_sample,2,326.305,
42.6188,solve.va_sample,2,326.305,
43.1190,solve.va_sample,2,326.305,
43.6193,solve.va_sample,2,326.305,
44.1195,solve.va_sample,2,326.305,
44.6198,solve.va_sample,2,326.305,
45.1200,solve.va_sample,2,326.305,
45.6203,solve.va_sample,2,326.305,
46.1206,solve.va_sample,2,326.305,
46.6208,solve.va_sample,2,326.305,
47.1211,solve.va_sample,2,326.305,
47.6213,solve.va_sample,2,326.305,
48.1215,solve.va_sample,2,326.305,
48.6218,solve.va_sample,2,326.305,
49.1220,solve.va_sample,2,326.305,
49.6223,solve.va_sample,2,326.305,
50.1225,solve.va_sample,2,326.305,
50.6227,solve.va_sample,2,326.305,
51.1230,solve.va_sample,2,326.305,
51.6232,solve.va_sample,2,326.305,
52.1235,solve.va_sample,2,326.305,
52.6237,solve.va_sample,2,326.305,
53.1239,solve.va_sample,2,326.305,
53.6242,solve.va_sample,2,326.305,
54.1244,solve.va_sample,2,326.305,
54.6247,solve.va_sample,2,326.305,
55.1249,solve.va_sample,2,326.305,
55.6251,solve.va_sample,2,326.305,
56.1254,solve.va_sample,2,326.305,
56.6256,solve.va_sample,2,326.305,
57.1258,solve.va_sample,2,326.305,
57.6261,solve.va_sample,2,326.305,
58.1263,solve.va_sample,2,326.305,
58.6266,solve.va_sample,2,326.305,
59.1268,solve.va_sample,2,326.305,
59.6271,solve.va_sample,2,326.305,
60.1273,solve.va_sample,2,326.305,
60.6276,solve.va_sample,2,326.305,
61.1278,solve.va_sample,2,326.305,
61.6281,solve.va_sample,2,326.305,
62.1283,solve.va_sample,2,326.305,
62.6286,solve.va_sample,2,326.305,
63.1288,solve.va_sample,2,326.305,
63.6290,solve.va_sample,2,326.305,
64.1293,solve.va_sample,2,326.305,
64.6295,solve.va_sample,2,326.305,
65.1298,solve.va_sample,2,326.305,
65.6300,solve.va_sample,2,326.305,
66.1302,solve.va_sample,2,326.305,
66.6305,solve.va_sample,2,326.305,
67.1307,solve.va_sample,2,326.305,
67.6309,solve.va_sample,2,326.305,
68.1312,solve.va_sample,2,326.305,
68.6314,solve.va_sample,2,326.305,
69.1316,solve.va_sample,2,326.305,
69.6319,solve.va_sample,2,326.305,
70.1321,solve.va_sample,2,326.305,
70.6324,solve.va_sample,2,326.305,
71.1326,solve.va_sample,2,326.305,
71.6328,solve.va_sample,2,326.305,
72.1331,solve.va_sample,2,326.305,
72.6334,solve.va_sample,2,326.305,
73.1337,solve.va_sample,2,326.305,
73.6339,solve.va_sample,2,326.305,
74.1342,solve.va_sample,2,326.305,
74.6344,solve.va_sample,2,326.305,
75.1347,solve.va_sample,2,326.305,
75.6349,solve.va_sample,2,326.305,
76.1352,solve.va_sample,2,326.305,
76.6354,solve.va_sample,2,326.305,
77.1356,solve.va_sample,2,326.305,
77.6359,solve.va_sample,2,326.305,
78.1361,solve.va_sample,2,326.305,
78.6363,solve.va_sample,2,326.305,
79.1366,solve.va_sample,2,326.305,
79.6368,solve.va_sample,2,326.305,
80.1370,solve.va_sample,2,326.305,
80.6373,solve.va_sample,2,326.305,
81.1375,solve.va_sample,2,326.305,
81.6378,solve.va_sample,2,326.305,
82.1380,solve.va_sample,2,326.305,
82.6382,solve.va_sample,2,326.305,
83.1385,solve.va_sample,2,326.305,
83.6387,solve.va_sample,2,326.305,
84.1390,solve.va_sample,2,326.305,
84.6392,solve.va_sample,2,326.305,
85.1394,solve.va_sample,2,326.305,
85.6397,solve.va_sample,2,326.305,
86.1399,solve.va_sample,2,326.305,
86.6401,solve.va_sample,2,326.305,
87.1403,solve.va_sample,2,326.305,
87.6406,solve.va_sample,2,326.305,
88.1409,solve.va_sample,2,326.305,
88.6411,solve.va_sample,2,326.305,
89.1414,solve.va_sample,2,326.305,
89.6416,solve.va_sample,2,326.305,
90.1418,solve.va_sample,2,326.305,
90.6421,solve.va_sample,2,326.305,
91.1423,solve.va_sample,2,326.305,
91.6425,solve.va_sample,2,326.305,
92.1428,solve.va_sample,2,326.305,
92.6430,solve.va_sample,2,326.305,
93.1433,solve.va_sample,2,326.305,
93.6435,solve.va_sample,2,326.305,
94.1437,solve.va_sample,2,326.305,
94.6440,solve.va_sample,2,326.305,
95.1442,solve.va_sample,2,326.305,
95.6444,solve.va_sample,2,326.305,
96.1447,solve.va_sample,2,326.305,
96.6449,solve.va_sample,2,326.305,
97.1451,solve.va_sample,2,326.305,
97.6454,solve.va_sample,2,326.305,
98.1456,solve.va_sample,2,326.305,
98.6459,solve.va_sample,2,326.305,
99.1461,solve.va_sample,2,326.305,
99.6463,solve.va_sample,2,326.305,
100.1466,solve.va_sample,2,326.305,
100.6468,solve.va_sample,2,326.305,
101.1470,solve.va_sample,2,326.305,
101.6473,solve.va_sample,2,326.305,
102.1475,solve.va_sample,2,326.305,
102.6478,solve.va_sample,2,326.305,
103.1480,solve.va_sample,2,326.305,
103.6483,solve.va_sample,2,326.305,
104.1485,solve.va_sample,2,326.305,
104.6488,solve.va_sample,2,326.305,
105.1490,solve.va_sample,2,326.305,
105.6493,solve.va_sample,2,326.305,
106.1495,solve.va_sample,2,326.305,
106.6497,solve.va_sample,2,326.305,
107.1500,solve.va_sample,2,326.305,
107.6502,solve.va_sample,2,326.305,
108.1504,solve.va_sample,2,326.305,
