t_seconds,phase,depth,rss_mb,batch_id
0.0004,data_load,1,103.270,
0.0409,data_load,1,107.863,
0.0413,batch_build,1,107.863,
0.0652,batch_build,1,108.379,
0.0704,preflight,1,108.379,
0.2790,preflight.pyqubo_express,2,118.422,
0.3201,preflight.pyqubo_express,2,118.680,
0.3203,preflight.pyqubo_compile,2,118.680,
0.3435,preflight.pyqubo_compile,2,148.809,
0.3466,preflight.to_qubo,2,148.809,
0.3829,preflight.to_qubo,2,153.855,
0.4045,preflight,1,152.883,
0.4631,solve,1,153.590,
0.5259,solve,1,153.590,
0.6768,solve.pyqubo_express,2,154.621,
0.7182,solve.pyqubo_express,2,154.879,
0.7184,solve.pyqubo_compile,2,154.879,
0.7431,solve.pyqubo_compile,2,184.746,
0.7465,solve.to_qubo,2,184.746,
0.7673,solve.to_qubo,2,188.098,
0.7681,solve,1,188.098,
0.7684,solve,1,188.098,
0.7695,solve.va_model_build,2,188.098,
1.1102,solve.va_model_build,2,188.871,
1.1154,solve.va_model_build,2,218.520,
1.1156,solve.va_sample,2,218.520,
1.6105,solve.va_sample,2,218.777,
2.1108,solve.va_sample,2,218.777,
2.6111,solve.va_sample,2,218.777,
3.1114,solve.va_sample,2,218.777,
3.6116,solve.va_sample,2,218.777,
4.1119,solve.va_sample,2,218.777,
4.6121,solve.va_sample,2,218.777,
5.1124,solve.va_sample,2,218.777,
5.6127,solve.va_sample,2,218.777,
6.1129,solve.va_sample,2,218.777,
6.6132,solve.va_sample,2,218.777,
7.1135,solve.va_sample,2,218.777,
7.6138,solve.va_sample,2,218.777,
8.1140,solve.va_sample,2,218.777,
8.6143,solve.va_sample,2,218.777,
9.1146,solve.va_sample,2,218.777,
9.6148,solve.va_sample,2,218.777,
10.1151,solve.va_sample,2,218.777,
10.6153,solve.va_sample,2,218.777,
11.1156,solve.va_sample,2,218.777,
11.6159,solve.va_sample,2,218.777,
12.1161,solve.va_sample,2,218.777,
