t_seconds,phase,depth,rss_mb,batch_id
0.0004,data_load,1,103.281,
0.0561,data_load,1,109.625,
0.0565,batch_build,1,109.625,
0.0877,batch_build,1,110.371,
0.0924,preflight,1,110.371,
0.5259,preflight,1,129.375,
0.5392,preflight.pyqubo_express,2,129.891,
0.6095,preflight.pyqubo_express,2,130.406,
0.6097,preflight.pyqubo_compile,2,130.406,
0.6556,preflight.pyqubo_compile,2,187.789,
0.6630,preflight.to_qubo,2,187.789,
0.7110,preflight.to_qubo,2,198.016,
0.7474,preflight,1,194.688,
0.8091,solve,1,195.406,
1.0516,solve,1,195.406,
1.2256,solve.pyqubo_express,2,196.438,
1.3056,solve.pyqubo_express,2,196.695,
1.3058,solve.pyqubo_compile,2,196.695,
1.3548,solve.pyqubo_compile,2,254.336,
1.3633,solve.to_qubo,2,254.336,
1.4111,solve.to_qubo,2,261.812,
1.4130,solve,1,261.812,
1.4134,solve,1,261.812,
1.4151,solve.va_model_build,2,261.812,
2.1089,solve.va_model_build,2,262.844,
2.1202,solve.va_model_build,2,325.750,
2.1204,solve.va_sample,2,325.750,
2.6092,solve.va_sample,2,326.266,
3.1095,solve.va_sample,2,326.266,
3.6097,solve.va_sample,2,326.266,
4.1100,solve.va_sample,2,326.266,
4.6103,solve.va_sample,2,326.266,
5.1105,solve.va_sample,2,326.266,
5.6108,solve.va_sample,2,326.266,
6.1110,solve.va_sample,2,326.266,
6.6113,solve.va_sample,2,326.266,
7.1115,solve.va_sample,2,326.266,
7.6118,solve.va_sample,2,326.266,
8.1120,solve.va_sample,2,326.266,
8.6122,solve.va_sample,2,326.266,
9.1125,solve.va_sample,2,326.266,
9.6127,solve.va_sample,2,326.266,
10.1130,solve.va_sample,2,326.266,
10.6132,solve.va_sample,2,326.266,
11.1135,solve.va_sample,2,326.266,
11.6137,solve.va_sample,2,326.266,
12.1139,solve.va_sample,2,326.266,
12.6142,solve.va_sample,2,326.266,
13.1144,solve.va_sample,2,326.266,
13.6146,solve.va_sample,2,326.266,
14.1148,solve.va_sample,2,326.266,
14.6151,solve.va_sample,2,326.266,
15.1153,solve.va_sample,2,326.266,
15.6155,solve.va_sample,2,326.266,
16.1158,solve.va_sample,2,326.266,
16.6161,solve.va_sample,2,326.266,
17.1163,solve.va_sample,2,326.266,
17.6165,solve.va_sample,2,326.266,
18.1168,solve.va_sample,2,326.266,
18.6170,solve.va_sample,2,326.266,
19.1173,solve.va_sample,2,326.266,
19.6175,solve.va_sample,2,326.266,
20.1177,solve.va_sample,2,326.266,
20.6180,solve.va_sample,2,326.266,
21.1182,solve.va_sample,2,326.266,
21.6184,solve.va_sample,2,326.266,
22.1187,solve.va_sample,2,326.266,
22.6189,solve.va_sample,2,326.266,
23.1191,solve.va_sample,2,326.266,
23.6194,solve.va_sample,2,326.266,
24.1196,solve.va_sample,2,326.266,
24.6198,solve.va_sample,2,326.266,
25.1201,solve.va_sample,2,326.266,
25.6203,solve.va_sample,2,326.266,
26.1205,solve.va_sample,2,326.266,
26.6208,solve.va_sample,2,326.266,
27.1210,solve.va_sample,2,326.266,
27.6213,solve.va_sample,2,326.266,
28.1215,solve.va_sample,2,326.266,
28.6218,solve.va_sample,2,326.266,
29.1220,solve.va_sample,2,326.266,
29.6223,solve.va_sample,2,326.266,
30.1225,solve.va_sample,2,326.266,
30.6228,solve.va_sample,2,326.266,
31.1230,solve.va_sample,2,326.266,
31.6233,solve.va_sample,2,326.266,
32.1235,solve.va_sample,2,326.266,
32.6238,solve.va_sample,2,326.266,
33.1240,solve.va_sample,2,326.266,
33.6242,solve.va_sample,2,326.266,
34.1245,solve.va_sample,2,326.266,
34.6247,solve.va_sample,2,326.266,
35.1250,solve.va_sample,2,326.266,
35.6252,solve.va_sample,2,326.266,
36.1255,solve.va_sample,2,326.266,
36.6257,solve.va_sample,2,326.266,
37.1260,solve.va_sample,2,326.266,
37.6262,solve.va_sample,2,326.266,
38.1265,solve.va_sample,2,326.266,
38.6267,solve.va_sample,2,326.266,
39.1269,solve.va_sample,2,326.266,
39.6272,solve.va_sample,2,326.266,
40.1274,solve.va_sample,2,326.266,
40.6277,solve.va_sample,2,326.266,
41.1279,solve.va_sample,2,326.266,
41.6281,solve.va_sample,2,326.266,
42.1284,solve.va_sample,2,326.266,
42.6286,solve.va_sample,2,326.266,
43.1289,solve.va_sample,2,326.266,
43.6291,solve.va_sample,2,326.266,
44.1294,solve.va_sample,2,326.266,
44.6296,solve.va_sample,2,326.266,
45.1299,solve.va_sample,2,326.266,
45.6301,solve.va_sample,2,326.266,
46.1304,solve.va_sample,2,326.266,
46.6306,solve.va_sample,2,326.266,
47.1309,solve.va_sample,2,326.266,
47.6311,solve.va_sample,2,326.266,
48.1314,solve.va_sample,2,326.266,
48.6316,solve.va_sample,2,326.266,
49.1318,solve.va_sample,2,326.266,
49.6321,solve.va_sample,2,326.266,
50.1323,solve.va_sample,2,326.266,
50.6326,solve.va_sample,2,326.266,
51.1328,solve.va_sample,2,326.266,
51.6330,solve.va_sample,2,326.266,
52.1333,solve.va_sample,2,326.266,
52.6335,solve.va_sample,2,326.266,
53.1337,solve.va_sample,2,326.266,
53.6340,solve.va_sample,2,326.266,
54.1342,solve.va_sample,2,326.266,
54.6344,solve.va_sample,2,326.266,
55.1346,solve.va_sample,2,326.266,
55.6349,solve.va_sample,2,326.266,
56.1351,solve.va_sample,2,326.266,
56.6353,solve.va_sample,2,326.266,
57.1356,solve.va_sample,2,326.266,
57.6358,solve.va_sample,2,326.266,
58.1360,solve.va_sample,2,326.266,
58.6362,solve.va_sample,2,326.266,
59.1365,solve.va_sample,2,326.266,
59.6368,solve.va_sample,2,326.266,
60.1370,solve.va_sample,2,326.266,
60.6373,solve.va_sample,2,326.266,
61.1375,solve.va_sample,2,326.266,
61.6377,solve.va_sample,2,326.266,
62.1380,solve.va_sample,2,326.266,
62.6382,solve.va_sample,2,326.266,
