batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,0,8659,-288815420.0005,-288815420.0005,0.0,0.0,299800000.0,0.0,True
1,1,8659,-288815384.525,-288815384.525,0.0,0.0,299800000.0,0.0,True
1,2,8659,-288815183.79,-288815183.79,0.0,0.0,299800000.0,0.0,True
1,3,8659,-288815136.9075,-288815136.9075,0.0,0.0,299800000.0,0.0,True
1,4,8659,-288815097.4275,-288815097.4275,0.0,0.0,299800000.0,0.0,True
1,5,8659,-288815040.696,-288815040.696,0.0,0.0,299800000.0,0.0,True
1,6,8659,-288815016.817,-288815016.817,0.0,0.0,299800000.0,0.0,True
1,7,8659,-288814980.761,-288814980.761,0.0,0.0,299800000.0,0.0,True
1,8,8659,-288814930.8485,-288814930.8485,0.0,0.0,299800000.0,0.0,True
1,9,8659,-288814912.407,-288814912.407,0.0,0.0,299800000.0,0.0,True
1,10,8659,-288814896.365,-288814896.365,0.0,0.0,299800000.0,0.0,True
1,11,8659,-288814851.29,-288814851.29,0.0,0.0,299800000.0,0.0,True
1,12,8659,-288814770.6635,-288814770.6635,0.0,0.0,299800000.0,0.0,True
1,13,8659,-288814753.837,-288814753.837,0.0,0.0,299800000.0,0.0,True
1,14,8659,-288814749.1295,-288814749.1295,0.0,0.0,299800000.0,0.0,True
1,15,8659,-288814719.551,-288814719.551,0.0,0.0,299800000.0,0.0,True
1,16,8659,-288814687.4815,-288814687.4815,0.0,0.0,299800000.0,0.0,True
1,17,8659,-288814645.687,-288814645.687,0.0,0.0,299800000.0,0.0,True
1,18,8659,-288814635.8435,-288814635.8435,0.0,0.0,299800000.0,0.0,True
1,19,8659,-288814632.8955,-288814632.8955,0.0,0.0,299800000.0,0.0,True
1,20,8659,-288814623.702,-288814623.702,0.0,0.0,299800000.0,0.0,True
1,21,8659,-288814596.165,-288814596.165,0.0,0.0,299800000.0,0.0,True
1,22,8659,-288814590.3225,-288814590.3225,0.0,0.0,299800000.0,0.0,True
1,23,8659,-288814544.624,-288814544.624,0.0,0.0,299800000.0,0.0,True
1,24,8659,-288814543.5525,-288814543.5525,0.0,0.0,299800000.0,0.0,True
1,25,8659,-288814515.916,-288814515.916,0.0,0.0,299800000.0,0.0,True
1,26,8659,-288814507.3745,-288814507.3745,0.0,0.0,299800000.0,0.0,True
1,27,8659,-288814495.2075,-288814495.2075,0.0,0.0,299800000.0,0.0,True
1,28,8659,-288814484.1365,-288814484.1365,0.0,0.0,299800000.0,0.0,True
1,29,8659,-288814483.5735,-288814483.5735,0.0,0.0,299800000.0,0.0,True
1,30,8659,-288814468.817,-288814468.817,0.0,0.0,299800000.0,0.0,True
1,31,8659,-288814435.3525,-288814435.3525,0.0,0.0,299800000.0,0.0,True
1,32,8659,-288814427.885,-288814427.885,0.0,0.0,299800000.0,0.0,True
1,33,8659,-288814377.624,-288814377.624,0.0,0.0,299800000.0,0.0,True
1,34,8659,-288814374.707,-288814374.707,0.0,0.0,299800000.0,0.0,True
1,35,8659,-288814365.672,-288814365.672,0.0,0.0,299800000.0,0.0,True
1,36,8659,-288814361.003,-288814361.003,0.0,0.0,299800000.0,0.0,True
1,37,8659,-288814337.288,-288814337.288,0.0,0.0,299800000.0,0.0,True
1,38,8659,-288814329.592,-288814329.592,0.0,0.0,299800000.0,0.0,True
1,39,8659,-288814328.39,-288814328.39,0.0,0.0,299800000.0,0.0,True
1,40,8659,-288814316.167,-288814316.167,0.0,0.0,299800000.0,0.0,True
1,41,8659,-288814306.942,-288814306.942,0.0,0.0,299800000.0,0.0,True
1,42,8659,-288814283.3405,-288814283.3405,0.0,0.0,299800000.0,0.0,True
1,43,8659,-288814252.0525,-288814252.0525,0.0,0.0,299800000.0,0.0,True
1,44,8659,-288814235.102,-288814235.102,0.0,0.0,299800000.0,0.0,True
1,45,8659,-288814214.0355,-288814214.0355,0.0,0.0,299800000.0,0.0,True
1,46,8659,-288814201.1565,-288814201.1565,0.0,0.0,299800000.0,0.0,True
1,47,8659,-288814199.8945,-288814199.8945,0.0,0.0,299800000.0,0.0,True
1,48,8659,-288814199.4755,-288814199.4755,0.0,0.0,299800000.0,0.0,True
1,49,8659,-288814192.8525,-288814192.8525,0.0,0.0,299800000.0,0.0,True
1,50,8659,-288814183.5485,-288814183.5485,0.0,0.0,299800000.0,0.0,True
1,51,8659,-288814166.0865,-288814166.0865,0.0,0.0,299800000.0,0.0,True
1,52,8659,-288814149.886,-288814149.886,0.0,0.0,299800000.0,0.0,True
1,53,8659,-288814147.757,-288814147.757,0.0,0.0,299800000.0,0.0,True
1,54,8659,-288814138.397,-288814138.397,0.0,0.0,299800000.0,0.0,True
1,55,8659,-288814137.8695,-288814137.8695,0.0,0.0,299800000.0,0.0,True
1,56,8659,-288814132.422,-288814132.422,0.0,0.0,299800000.0,0.0,True
1,57,8659,-288814128.156,-288814128.156,0.0,0.0,299800000.0,0.0,True
1,58,8659,-288814124.486,-288814124.486,0.0,0.0,299800000.0,0.0,True
1,59,8659,-288814124.2875,-288814124.2875,0.0,0.0,299800000.0,0.0,True
1,60,8659,-288814098.1625,-288814098.1625,0.0,0.0,299800000.0,0.0,True
1,61,8659,-288814084.374,-288814084.374,0.0,0.0,299800000.0,0.0,True
1,62,8659,-288814073.231,-288814073.231,0.0,0.0,299800000.0,0.0,True
1,63,8659,-288814073.2135,-288814073.2135,0.0,0.0,299800000.0,0.0,True
1,64,8659,-288814066.92,-288814066.92,0.0,0.0,299800000.0,0.0,True
1,65,8659,-288814050.5805,-288814050.5805,0.0,0.0,299800000.0,0.0,True
1,66,8659,-288814046.8125,-288814046.8125,0.0,0.0,299800000.0,0.0,True
1,67,8659,-288814042.651,-288814042.651,0.0,0.0,299800000.0,0.0,True
1,68,8659,-288813990.34,-288813990.34,0.0,0.0,299800000.0,0.0,True
1,69,8659,-288813979.8435,-288813979.8435,0.0,0.0,299800000.0,0.0,True
1,70,8659,-288813963.3475,-288813963.3475,0.0,0.0,299800000.0,0.0,True
1,71,8659,-288813960.197,-288813960.197,0.0,0.0,299800000.0,0.0,True
1,72,8659,-288813954.481,-288813954.481,0.0,0.0,299800000.0,0.0,True
1,73,8659,-288813946.406,-288813946.406,0.0,0.0,299800000.0,0.0,True
1,74,8659,-288813903.8865,-288813903.8865,0.0,0.0,299800000.0,0.0,True
1,75,8659,-288813863.489,-288813863.489,0.0,0.0,299800000.0,0.0,True
1,76,8659,-288813858.8385,-288813858.8385,0.0,0.0,299800000.0,0.0,True
1,77,8659,-288813852.421,-288813852.421,0.0,0.0,299800000.0,0.0,True
1,78,8659,-288813830.9185,-288813830.9185,0.0,0.0,299800000.0,0.0,True
1,79,8659,-288813824.026,-288813824.026,0.0,0.0,299800000.0,0.0,True
1,80,8659,-288813814.3385,-288813814.3385,0.0,0.0,299800000.0,0.0,True
1,81,8659,-288813806.961,-288813806.961,0.0,0.0,299800000.0,0.0,True
1,82,8659,-288813802.4745,-288813802.4745,0.0,0.0,299800000.0,0.0,True
1,83,8659,-288813801.4365,-288813801.4365,0.0,0.0,299800000.0,0.0,True
1,84,8659,-288813778.196,-288813778.196,0.0,0.0,299800000.0,0.0,True
1,85,8659,-288813726.2845,-288813726.2845,0.0,0.0,299800000.0,0.0,True
1,86,8659,-288813690.142,-288813690.142,0.0,0.0,299800000.0,0.0,True
1,87,8659,-288813685.736,-288813685.736,0.0,0.0,299800000.0,0.0,True
1,88,8659,-288813681.134,-288813681.134,0.0,0.0,299800000.0,0.0,True
1,89,8659,-288813675.962,-288813675.962,0.0,0.0,299800000.0,0.0,True
1,90,8659,-288813673.185,-288813673.185,0.0,0.0,299800000.0,0.0,True
1,91,8659,-288813655.256,-288813655.256,0.0,0.0,299800000.0,0.0,True
1,92,8659,-288813648.3455,-288813648.3455,0.0,0.0,299800000.0,0.0,True
1,93,8659,-288813616.7535,-288813616.7535,0.0,0.0,299800000.0,0.0,True
1,94,8659,-288813611.53,-288813611.53,0.0,0.0,299800000.0,0.0,True
1,95,8659,-288813528.8225,-288813528.8225,0.0,0.0,299800000.0,0.0,True
1,96,8659,-288813500.252,-288813500.252,0.0,0.0,299800000.0,0.0,True
1,97,8659,-288813449.72,-288813449.72,0.0,0.0,299800000.0,0.0,True
1,98,8659,-288813409.176,-288813409.176,0.0,0.0,299800000.0,0.0,True
1,99,8659,-288813386.5715,-288813386.5715,0.0,0.0,299800000.0,0.0,True
1,100,8659,-288813382.512,-288813382.512,0.0,0.0,299800000.0,0.0,True
1,101,8659,-288813332.564,-288813332.564,0.0,0.0,299800000.0,0.0,True
1,102,8659,-288813328.937,-288813328.937,0.0,0.0,299800000.0,0.0,True
