t_seconds,phase,depth,rss_mb,batch_id
0.0004,data_load,1,103.270,
0.0416,data_load,1,107.863,
0.0420,batch_build,1,107.863,
0.0659,batch_build,1,108.379,
0.0704,preflight,1,108.379,
0.2789,preflight.pyqubo_express,2,118.422,
0.3201,preflight.pyqubo_express,2,118.680,
0.3203,preflight.pyqubo_compile,2,118.680,
0.3439,preflight.pyqubo_compile,2,148.809,
0.3470,preflight.to_qubo,2,148.809,
0.3836,preflight.to_qubo,2,153.855,
0.4053,preflight,1,152.883,
0.4634,solve,1,153.590,
0.5259,solve,1,153.590,
0.6982,solve.pyqubo_express,2,154.621,
0.7450,solve.pyqubo_express,2,154.879,
0.7452,solve.pyqubo_compile,2,154.879,
0.7700,solve.pyqubo_compile,2,184.746,
0.7736,solve.to_qubo,2,184.746,
0.7951,solve.to_qubo,2,188.098,
0.7958,solve,1,188.098,
0.7968,solve,1,188.098,
0.7974,solve.va_model_build,2,188.098,
1.1778,solve.va_model_build,2,188.871,
1.1831,solve.va_model_build,2,218.520,
1.1833,solve.va_sample,2,218.520,
1.6781,solve.va_sample,2,218.777,
2.1783,solve.va_sample,2,218.777,
2.6786,solve.va_sample,2,218.777,
3.1788,solve.va_sample,2,218.777,
3.6791,solve.va_sample,2,218.777,
4.1793,solve.va_sample,2,218.777,
4.6796,solve.va_sample,2,218.777,
5.1798,solve.va_sample,2,218.777,
5.6801,solve.va_sample,2,218.777,
6.1804,solve.va_sample,2,218.777,
6.6806,solve.va_sample,2,218.777,
7.1808,solve.va_sample,2,218.777,
7.6811,solve.va_sample,2,218.777,
8.1813,solve.va_sample,2,218.777,
8.6816,solve.va_sample,2,218.777,
9.1818,solve.va_sample,2,218.777,
9.6821,solve.va_sample,2,218.777,
10.1824,solve.va_sample,2,218.777,
10.6826,solve.va_sample,2,218.777,
11.1829,solve.va_sample,2,218.777,
11.6831,solve.va_sample,2,218.777,
12.1834,solve.va_sample,2,218.777,
12.6836,solve.va_sample,2,218.777,
13.1839,solve.va_sample,2,218.777,
13.6841,solve.va_sample,2,218.777,
14.1844,solve.va_sample,2,218.777,
14.6847,solve.va_sample,2,218.777,
15.1849,solve.va_sample,2,218.777,
15.6851,solve.va_sample,2,218.777,
16.1854,solve.va_sample,2,218.777,
16.6857,solve.va_sample,2,218.777,
17.1859,solve.va_sample,2,218.777,
17.6862,solve.va_sample,2,218.777,
18.1865,solve.va_sample,2,218.777,
18.6867,solve.va_sample,2,218.777,
19.1870,solve.va_sample,2,218.777,
19.6873,solve.va_sample,2,218.777,
20.1876,solve.va_sample,2,218.777,
20.6879,solve.va_sample,2,218.777,
21.1882,solve.va_sample,2,218.777,
21.6884,solve.va_sample,2,218.777,
22.1887,solve.va_sample,2,218.777,
22.6889,solve.va_sample,2,218.777,
23.1892,solve.va_sample,2,218.777,
23.6894,solve.va_sample,2,218.777,
24.1897,solve.va_sample,2,218.777,
24.6900,solve.va_sample,2,218.777,
25.1902,solve.va_sample,2,218.777,
25.6905,solve.va_sample,2,218.777,
26.1907,solve.va_sample,2,218.777,
26.6910,solve.va_sample,2,218.777,
27.1912,solve.va_sample,2,218.777,
27.6915,solve.va_sample,2,218.777,
28.1917,solve.va_sample,2,218.777,
28.6919,solve.va_sample,2,218.777,
29.1922,solve.va_sample,2,218.777,
29.6924,solve.va_sample,2,218.777,
30.1927,solve.va_sample,2,218.777,
30.6929,solve.va_sample,2,218.777,
31.1931,solve.va_sample,2,218.777,
31.6934,solve.va_sample,2,218.777,
32.1936,solve.va_sample,2,218.777,
32.6939,solve.va_sample,2,218.777,
33.1941,solve.va_sample,2,218.777,
33.6944,solve.va_sample,2,218.777,
34.1946,solve.va_sample,2,218.777,
34.6948,solve.va_sample,2,218.777,
35.1951,solve.va_sample,2,218.777,
35.6953,solve.va_sample,2,218.777,
36.1956,solve.va_sample,2,218.777,
36.6958,solve.va_sample,2,218.777,
37.1960,solve.va_sample,2,218.777,
37.6963,solve.va_sample,2,218.777,
38.1965,solve.va_sample,2,218.777,
38.6968,solve.va_sample,2,218.777,
39.1970,solve.va_sample,2,218.777,
39.6972,solve.va_sample,2,218.777,
40.1975,solve.va_sample,2,218.777,
40.6978,solve.va_sample,2,218.777,
41.1980,solve.va_sample,2,218.777,
41.6982,solve.va_sample,2,218.777,
42.1985,solve.va_sample,2,218.777,
42.6987,solve.va_sample,2,218.777,
43.1989,solve.va_sample,2,218.777,
43.6992,solve.va_sample,2,218.777,
44.1994,solve.va_sample,2,218.777,
44.6997,solve.va_sample,2,218.777,
45.2000,solve.va_sample,2,218.777,
45.7003,solve.va_sample,2,218.777,
46.2005,solve.va_sample,2,218.777,
46.7008,solve.va_sample,2,218.777,
47.2010,solve.va_sample,2,218.777,
47.7013,solve.va_sample,2,218.777,
48.2015,solve.va_sample,2,218.777,
48.7018,solve.va_sample,2,218.777,
49.2020,solve.va_sample,2,218.777,
49.7023,solve.va_sample,2,218.777,
50.2026,solve.va_sample,2,218.777,
50.7028,solve.va_sample,2,218.777,
51.2031,solve.va_sample,2,218.777,
51.7033,solve.va_sample,2,218.777,
52.2035,solve.va_sample,2,218.777,
52.7038,solve.va_sample,2,218.777,
53.2040,solve.va_sample,2,218.777,
53.7043,solve.va_sample,2,218.777,
54.2045,solve.va_sample,2,218.777,
54.7047,solve.va_sample,2,218.777,
55.2049,solve.va_sample,2,218.777,
55.7052,solve.va_sample,2,218.777,
56.2054,solve.va_sample,2,218.777,
56.7057,solve.va_sample,2,218.777,
57.2059,solve.va_sample,2,218.777,
57.7062,solve.va_sample,2,218.777,
58.2064,solve.va_sample,2,218.777,
58.7066,solve.va_sample,2,218.777,
59.2069,solve.va_sample,2,218.777,
59.7071,solve.va_sample,2,218.777,
60.2074,solve.va_sample,2,218.777,
60.7076,solve.va_sample,2,218.777,
61.2079,solve.va_sample,2,218.777,
61.7081,solve.va_sample,2,218.777,
62.2083,solve.va_sample,2,218.777,
62.7086,solve.va_sample,2,218.777,
63.2089,solve.va_sample,2,218.777,
63.7091,solve.va_sample,2,218.777,
64.2093,solve.va_sample,2,218.777,
64.7096,solve.va_sample,2,218.777,
65.2098,solve.va_sample,2,218.777,
65.7101,solve.va_sample,2,218.777,
66.2103,solve.va_sample,2,218.777,
66.7105,solve.va_sample,2,218.777,
67.2108,solve.va_sample,2,218.777,
67.7111,solve.va_sample,2,218.777,
68.2113,solve.va_sample,2,218.777,
68.7116,solve.va_sample,2,218.777,
69.2118,solve.va_sample,2,218.777,
69.7121,solve.va_sample,2,218.777,
70.2123,solve.va_sample,2,218.777,
70.7126,solve.va_sample,2,218.777,
71.2129,solve.va_sample,2,218.777,
71.7131,solve.va_sample,2,218.777,
72.2134,solve.va_sample,2,218.777,
72.7136,solve.va_sample,2,218.777,
73.2139,solve.va_sample,2,218.777,
73.7141,solve.va_sample,2,218.777,
74.2144,solve.va_sample,2,218.777,
74.7147,solve.va_sample,2,218.777,
75.2149,solve.va_sample,2,218.777,
75.7152,solve.va_sample,2,218.777,
76.2154,solve.va_sample,2,218.777,
76.7157,solve.va_sample,2,218.777,
77.2159,solve.va_sample,2,218.777,
77.7162,solve.va_sample,2,218.777,
78.2164,solve.va_sample,2,218.777,
78.7167,solve.va_sample,2,218.777,
79.2169,solve.va_sample,2,218.777,
79.7171,solve.va_sample,2,218.777,
80.2174,solve.va_sample,2,218.777,
80.7177,solve.va_sample,2,218.777,
81.2180,solve.va_sample,2,218.777,
81.7182,solve.va_sample,2,218.777,
82.2184,solve.va_sample,2,218.777,
82.7187,solve.va_sample,2,218.777,
83.2189,solve.va_sample,2,218.777,
83.7192,solve.va_sample,2,218.777,
84.2194,solve.va_sample,2,218.777,
84.7197,solve.va_sample,2,218.777,
85.2199,solve.va_sample,2,218.777,
85.7202,solve.va_sample,2,218.777,
86.2204,solve.va_sample,2,218.777,
86.7207,solve.va_sample,2,218.777,
87.2209,solve.va_sample,2,218.777,
87.7212,solve.va_sample,2,218.777,
88.2214,solve.va_sample,2,218.777,
88.7217,solve.va_sample,2,218.777,
89.2219,solve.va_sample,2,218.777,
89.7221,solve.va_sample,2,218.777,
90.2224,solve.va_sample,2,218.777,
90.7226,solve.va_sample,2,218.777,
91.2228,solve.va_sample,2,218.777,
91.7231,solve.va_sample,2,218.777,
92.2233,solve.va_sample,2,218.777,
92.7235,solve.va_sample,2,218.777,
93.2238,solve.va_sample,2,218.777,
93.7240,solve.va_sample,2,218.777,
94.2243,solve.va_sample,2,218.777,
94.7245,solve.va_sample,2,218.777,
95.2247,solve.va_sample,2,218.777,
95.7250,solve.va_sample,2,218.777,
96.2252,solve.va_sample,2,218.777,
96.7254,solve.va_sample,2,218.777,
97.2257,solve.va_sample,2,218.777,
97.7259,solve.va_sample,2,218.777,
98.2261,solve.va_sample,2,218.777,
98.7264,solve.va_sample,2,218.777,
99.2266,solve.va_sample,2,218.777,
99.7269,solve.va_sample,2,218.777,
100.2271,solve.va_sample,2,218.777,
100.7273,solve.va_sample,2,218.777,
101.2275,solve.va_sample,2,218.777,
101.7278,solve.va_sample,2,218.777,
102.2280,solve.va_sample,2,218.777,
102.7282,solve.va_sample,2,218.777,
103.2285,solve.va_sample,2,218.777,
103.7287,solve.va_sample,2,218.777,
104.2289,solve.va_sample,2,218.777,
104.7292,solve.va_sample,2,218.777,
105.2294,solve.va_sample,2,218.777,
105.7297,solve.va_sample,2,218.777,
106.2299,solve.va_sample,2,218.777,
106.7301,solve.va_sample,2,218.777,
107.2304,solve.va_sample,2,218.777,
107.7306,solve.va_sample,2,218.777,
108.2308,solve.va_sample,2,218.777,
108.7311,solve.va_sample,2,218.777,
109.2313,solve.va_sample,2,218.777,
109.7315,solve.va_sample,2,218.777,
