t_seconds,phase,depth,rss_mb,batch_id
0.0005,data_load,1,103.270,
0.0410,data_load,1,107.863,
0.0413,batch_build,1,107.863,
0.0650,batch_build,1,108.379,
0.0706,preflight,1,108.379,
0.2799,preflight.pyqubo_express,2,118.422,
0.3210,preflight.pyqubo_express,2,118.680,
0.3212,preflight.pyqubo_compile,2,118.680,
0.3445,preflight.pyqubo_compile,2,148.809,
0.3476,preflight.to_qubo,2,148.809,
0.3838,preflight.to_qubo,2,153.855,
0.4057,preflight,1,152.883,
0.4622,solve,1,153.590,
0.5260,solve,1,153.590,
0.6754,solve.pyqubo_express,2,154.621,
0.7167,solve.pyqubo_express,2,154.879,
0.7169,solve.pyqubo_compile,2,154.879,
0.7416,solve.pyqubo_compile,2,185.000,
0.7451,solve.to_qubo,2,185.000,
0.7663,solve.to_qubo,2,188.094,
0.7670,solve,1,188.094,
0.7681,solve,1,188.094,
0.7687,solve.va_model_build,2,188.094,
1.1087,solve.va_model_build,2,188.867,
1.1138,solve.va_model_build,2,218.516,
1.1140,solve.va_sample,2,218.516,
1.6090,solve.va_sample,2,218.773,
2.1092,solve.va_sample,2,218.773,
2.6096,solve.va_sample,2,218.773,
3.1098,solve.va_sample,2,218.773,
3.6101,solve.va_sample,2,218.773,
4.1103,solve.va_sample,2,218.773,
4.6106,solve.va_sample,2,218.773,
5.1109,solve.va_sample,2,218.773,
5.6111,solve.va_sample,2,218.773,
6.1113,solve.va_sample,2,218.773,
6.6116,solve.va_sample,2,218.773,
7.1119,solve.va_sample,2,218.773,
7.6121,solve.va_sample,2,218.773,
8.1124,solve.va_sample,2,218.773,
8.6127,solve.va_sample,2,218.773,
9.1129,solve.va_sample,2,218.773,
9.6132,solve.va_sample,2,218.773,
10.1134,solve.va_sample,2,218.773,
10.6137,solve.va_sample,2,218.773,
11.1140,solve.va_sample,2,218.773,
11.6142,solve.va_sample,2,218.773,
12.1145,solve.va_sample,2,218.773,
12.6147,solve.va_sample,2,218.773,
13.1149,solve.va_sample,2,218.773,
13.6152,solve.va_sample,2,218.773,
14.1155,solve.va_sample,2,218.773,
14.6157,solve.va_sample,2,218.773,
15.1160,solve.va_sample,2,218.773,
15.6163,solve.va_sample,2,218.773,
16.1166,solve.va_sample,2,218.773,
16.6169,solve.va_sample,2,218.773,
17.1171,solve.va_sample,2,218.773,
17.6174,solve.va_sample,2,218.773,
18.1176,solve.va_sample,2,218.773,
18.6179,solve.va_sample,2,218.773,
19.1181,solve.va_sample,2,218.773,
19.6184,solve.va_sample,2,218.773,
20.1186,solve.va_sample,2,218.773,
20.6189,solve.va_sample,2,218.773,
21.1192,solve.va_sample,2,218.773,
21.6194,solve.va_sample,2,218.773,
22.1197,solve.va_sample,2,218.773,
22.6199,solve.va_sample,2,218.773,
23.1202,solve.va_sample,2,218.773,
23.6205,solve.va_sample,2,218.773,
24.1207,solve.va_sample,2,218.773,
24.6210,solve.va_sample,2,218.773,
25.1212,solve.va_sample,2,218.773,
25.6215,solve.va_sample,2,218.773,
26.1218,solve.va_sample,2,218.773,
26.6221,solve.va_sample,2,218.773,
27.1224,solve.va_sample,2,218.773,
27.6226,solve.va_sample,2,218.773,
28.1229,solve.va_sample,2,218.773,
28.6231,solve.va_sample,2,218.773,
29.1234,solve.va_sample,2,218.773,
29.6237,solve.va_sample,2,218.773,
30.1239,solve.va_sample,2,218.773,
30.6242,solve.va_sample,2,218.773,
31.1244,solve.va_sample,2,218.773,
31.6247,solve.va_sample,2,218.773,
32.1250,solve.va_sample,2,218.773,
32.6253,solve.va_sample,2,218.773,
33.1255,solve.va_sample,2,218.773,
33.6258,solve.va_sample,2,218.773,
34.1261,solve.va_sample,2,218.773,
34.6263,solve.va_sample,2,218.773,
35.1266,solve.va_sample,2,218.773,
35.6269,solve.va_sample,2,218.773,
36.1271,solve.va_sample,2,218.773,
36.6274,solve.va_sample,2,218.773,
37.1276,solve.va_sample,2,218.773,
37.6279,solve.va_sample,2,218.773,
38.1282,solve.va_sample,2,218.773,
38.6284,solve.va_sample,2,218.773,
39.1287,solve.va_sample,2,218.773,
39.6290,solve.va_sample,2,218.773,
40.1292,solve.va_sample,2,218.773,
40.6295,solve.va_sample,2,218.773,
41.1298,solve.va_sample,2,218.773,
41.6300,solve.va_sample,2,218.773,
42.1303,solve.va_sample,2,218.773,
42.6305,solve.va_sample,2,218.773,
43.1308,solve.va_sample,2,218.773,
43.6311,solve.va_sample,2,218.773,
44.1313,solve.va_sample,2,218.773,
44.6316,solve.va_sample,2,218.773,
45.1318,solve.va_sample,2,218.773,
45.6321,solve.va_sample,2,218.773,
46.1324,solve.va_sample,2,218.773,
46.6327,solve.va_sample,2,218.773,
47.1329,solve.va_sample,2,218.773,
47.6332,solve.va_sample,2,218.773,
48.1334,solve.va_sample,2,218.773,
48.6337,solve.va_sample,2,218.773,
49.1340,solve.va_sample,2,218.773,
49.6343,solve.va_sample,2,218.773,
50.1345,solve.va_sample,2,218.773,
50.6348,solve.va_sample,2,218.773,
51.1351,solve.va_sample,2,218.773,
