t_seconds,phase,depth,rss_mb,batch_id
0.0005,data_load,1,103.277,
0.0559,data_load,1,109.867,
0.0562,batch_build,1,109.867,
0.0866,batch_build,1,110.359,
0.0912,preflight,1,110.359,
0.5144,preflight.pyqubo_express,2,129.891,
0.5145,preflight.pyqubo_express,2,129.891,
0.5939,preflight.pyqubo_express,2,130.406,
0.5941,preflight.pyqubo_compile,2,130.406,
0.6403,preflight.pyqubo_compile,2,187.789,
0.6477,preflight.to_qubo,2,187.789,
0.6952,preflight.to_qubo,2,198.016,
0.7315,preflight,1,194.688,
0.7938,solve,1,195.406,
1.0400,solve,1,195.406,
1.2109,solve.pyqubo_express,2,196.438,
1.2906,solve.pyqubo_express,2,196.695,
1.2908,solve.pyqubo_compile,2,196.695,
1.3400,solve.pyqubo_compile,2,254.344,
1.3486,solve.to_qubo,2,254.344,
1.3962,solve.to_qubo,2,261.820,
1.3981,solve,1,261.820,
1.3999,solve,1,261.820,
1.4011,solve.va_model_build,2,261.820,
2.0990,solve.va_model_build,2,262.852,
2.1104,solve.va_model_build,2,326.273,
2.1107,solve.va_sample,2,326.273,
2.5993,solve.va_sample,2,326.531,
3.0996,solve.va_sample,2,326.531,
3.5998,solve.va_sample,2,326.531,
4.1001,solve.va_sample,2,326.531,
4.6003,solve.va_sample,2,326.531,
5.1006,solve.va_sample,2,326.531,
5.6008,solve.va_sample,2,326.531,
6.1010,solve.va_sample,2,326.531,
6.6013,solve.va_sample,2,326.531,
7.1015,solve.va_sample,2,326.531,
7.6018,solve.va_sample,2,326.531,
8.1020,solve.va_sample,2,326.531,
8.6023,solve.va_sample,2,326.531,
9.1026,solve.va_sample,2,326.531,
9.6028,solve.va_sample,2,326.531,
10.1031,solve.va_sample,2,326.531,
10.6033,solve.va_sample,2,326.531,
11.1035,solve.va_sample,2,326.531,
11.6038,solve.va_sample,2,326.531,
12.1040,solve.va_sample,2,326.531,
12.6043,solve.va_sample,2,326.531,
13.1045,solve.va_sample,2,326.531,
13.6048,solve.va_sample,2,326.531,
14.1050,solve.va_sample,2,326.531,
14.6052,solve.va_sample,2,326.531,
15.1055,solve.va_sample,2,326.531,
15.6057,solve.va_sample,2,326.531,
16.1059,solve.va_sample,2,326.531,
16.6062,solve.va_sample,2,326.531,
17.1065,solve.va_sample,2,326.531,
17.6068,solve.va_sample,2,326.531,
18.1070,solve.va_sample,2,326.531,
18.6073,solve.va_sample,2,326.531,
19.1075,solve.va_sample,2,326.531,
19.6078,solve.va_sample,2,326.531,
20.1080,solve.va_sample,2,326.531,
20.6082,solve.va_sample,2,326.531,
21.1085,solve.va_sample,2,326.531,
21.6087,solve.va_sample,2,326.531,
22.1090,solve.va_sample,2,326.531,
22.6092,solve.va_sample,2,326.531,
23.1094,solve.va_sample,2,326.531,
23.6097,solve.va_sample,2,326.531,
24.1099,solve.va_sample,2,326.531,
24.6102,solve.va_sample,2,326.531,
25.1104,solve.va_sample,2,326.531,
25.6107,solve.va_sample,2,326.531,
26.1109,solve.va_sample,2,326.531,
26.6111,solve.va_sample,2,326.531,
27.1114,solve.va_sample,2,326.531,
27.6116,solve.va_sample,2,326.531,
28.1118,solve.va_sample,2,326.531,
28.6121,solve.va_sample,2,326.531,
29.1123,solve.va_sample,2,326.531,
29.6125,solve.va_sample,2,326.531,
30.1128,solve.va_sample,2,326.531,
30.6130,solve.va_sample,2,326.531,
31.1133,solve.va_sample,2,326.531,
31.6135,solve.va_sample,2,326.531,
32.1138,solve.va_sample,2,326.531,
32.6140,solve.va_sample,2,326.531,
33.1143,solve.va_sample,2,326.531,
33.6145,solve.va_sample,2,326.531,
34.1147,solve.va_sample,2,326.531,
34.6150,solve.va_sample,2,326.531,
35.1152,solve.va_sample,2,326.531,
35.6154,solve.va_sample,2,326.531,
36.1157,solve.va_sample,2,326.531,
36.6159,solve.va_sample,2,326.531,
37.1162,solve.va_sample,2,326.531,
37.6164,solve.va_sample,2,326.531,
38.1167,solve.va_sample,2,326.531,
38.6170,solve.va_sample,2,326.531,
39.1172,solve.va_sample,2,326.531,
39.6174,solve.va_sample,2,326.531,
40.1177,solve.va_sample,2,326.531,
40.6179,solve.va_sample,2,326.531,
41.1182,solve.va_sample,2,326.531,
41.6184,solve.va_sample,2,326.531,
42.1187,solve.va_sample,2,326.531,
42.6189,solve.va_sample,2,326.531,
43.1192,solve.va_sample,2,326.531,
43.6194,solve.va_sample,2,326.531,
44.1196,solve.va_sample,2,326.531,
44.6199,solve.va_sample,2,326.531,
45.1202,solve.va_sample,2,326.531,
45.6204,solve.va_sample,2,326.531,
46.1207,solve.va_sample,2,326.531,
46.6209,solve.va_sample,2,326.531,
47.1212,solve.va_sample,2,326.531,
47.6214,solve.va_sample,2,326.531,
48.1217,solve.va_sample,2,326.531,
48.6219,solve.va_sample,2,326.531,
49.1222,solve.va_sample,2,326.531,
49.6224,solve.va_sample,2,326.531,
50.1227,solve.va_sample,2,326.531,
50.6230,solve.va_sample,2,326.531,
51.1232,solve.va_sample,2,326.531,
51.6235,solve.va_sample,2,326.531,
52.1237,solve.va_sample,2,326.531,
52.6240,solve.va_sample,2,326.531,
53.1242,solve.va_sample,2,326.531,
53.6245,solve.va_sample,2,326.531,
54.1248,solve.va_sample,2,326.531,
54.6250,solve.va_sample,2,326.531,
55.1253,solve.va_sample,2,326.531,
55.6255,solve.va_sample,2,326.531,
56.1258,solve.va_sample,2,326.531,
56.6260,solve.va_sample,2,326.531,
57.1263,solve.va_sample,2,326.531,
57.6265,solve.va_sample,2,326.531,
58.1268,solve.va_sample,2,326.531,
58.6271,solve.va_sample,2,326.531,
59.1273,solve.va_sample,2,326.531,
59.6276,solve.va_sample,2,326.531,
60.1279,solve.va_sample,2,326.531,
60.6281,solve.va_sample,2,326.531,
61.1284,solve.va_sample,2,326.531,
61.6286,solve.va_sample,2,326.531,
62.1289,solve.va_sample,2,326.531,
62.6291,solve.va_sample,2,326.531,
63.1293,solve.va_sample,2,326.531,
63.6296,solve.va_sample,2,326.531,
64.1298,solve.va_sample,2,326.531,
64.6301,solve.va_sample,2,326.531,
65.1303,solve.va_sample,2,326.531,
65.6306,solve.va_sample,2,326.531,
66.1308,solve.va_sample,2,326.531,
66.6311,solve.va_sample,2,326.531,
67.1313,solve.va_sample,2,326.531,
67.6316,solve.va_sample,2,326.531,
68.1318,solve.va_sample,2,326.531,
68.6321,solve.va_sample,2,326.531,
69.1323,solve.va_sample,2,326.531,
69.6326,solve.va_sample,2,326.531,
70.1328,solve.va_sample,2,326.531,
70.6330,solve.va_sample,2,326.531,
71.1333,solve.va_sample,2,326.531,
71.6335,solve.va_sample,2,326.531,
72.1338,solve.va_sample,2,326.531,
72.6340,solve.va_sample,2,326.531,
73.1343,solve.va_sample,2,326.531,
73.6345,solve.va_sample,2,326.531,
74.1348,solve.va_sample,2,326.531,
74.6350,solve.va_sample,2,326.531,
75.1352,solve.va_sample,2,326.531,
75.6355,solve.va_sample,2,326.531,
76.1358,solve.va_sample,2,326.531,
76.6360,solve.va_sample,2,326.531,
77.1363,solve.va_sample,2,326.531,
77.6366,solve.va_sample,2,326.531,
78.1368,solve.va_sample,2,326.531,
78.6371,solve.va_sample,2,326.531,
79.1374,solve.va_sample,2,326.531,
79.6376,solve.va_sample,2,326.531,
80.1379,solve.va_sample,2,326.531,
80.6381,solve.va_sample,2,326.531,
81.1383,solve.va_sample,2,326.531,
81.6386,solve.va_sample,2,326.531,
82.1388,solve.va_sample,2,326.531,
82.6391,solve.va_sample,2,326.531,
83.1393,solve.va_sample,2,326.531,
83.6396,solve.va_sample,2,326.531,
84.1398,solve.va_sample,2,326.531,
84.6401,solve.va_sample,2,326.531,
85.1403,solve.va_sample,2,326.531,
85.6406,solve.va_sample,2,326.531,
86.1408,solve.va_sample,2,326.531,
86.6411,solve.va_sample,2,326.531,
87.1414,solve.va_sample,2,326.531,
87.6416,solve.va_sample,2,326.531,
88.1419,solve.va_sample,2,326.531,
88.6421,solve.va_sample,2,326.531,
89.1423,solve.va_sample,2,326.531,
89.6426,solve.va_sample,2,326.531,
90.1428,solve.va_sample,2,326.531,
90.6431,solve.va_sample,2,326.531,
91.1433,solve.va_sample,2,326.531,
91.6436,solve.va_sample,2,326.531,
92.1438,solve.va_sample,2,326.531,
92.6441,solve.va_sample,2,326.531,
93.1444,solve.va_sample,2,326.531,
93.6446,solve.va_sample,2,326.531,
94.1449,solve.va_sample,2,326.531,
94.6451,solve.va_sample,2,326.531,
95.1453,solve.va_sample,2,326.531,
95.6456,solve.va_sample,2,326.531,
96.1458,solve.va_sample,2,326.531,
96.6461,solve.va_sample,2,326.531,
97.1464,solve.va_sample,2,326.531,
97.6466,solve.va_sample,2,326.531,
98.1468,solve.va_sample,2,326.531,
98.6471,solve.va_sample,2,326.531,
99.1474,solve.va_sample,2,326.531,
99.6476,solve.va_sample,2,326.531,
100.1479,solve.va_sample,2,326.531,
100.6481,solve.va_sample,2,326.531,
101.1484,solve.va_sample,2,326.531,
101.6486,solve.va_sample,2,326.531,
102.1489,solve.va_sample,2,326.531,
102.6492,solve.va_sample,2,326.531,
103.1494,solve.va_sample,2,326.531,
103.6497,solve.va_sample,2,326.531,
104.1499,solve.va_sample,2,326.531,
104.6502,solve.va_sample,2,326.531,
105.1504,solve.va_sample,2,326.531,
105.6506,solve.va_sample,2,326.531,
106.1509,solve.va_sample,2,326.531,
106.6511,solve.va_sample,2,326.531,
107.1514,solve.va_sample,2,326.531,
107.6516,solve.va_sample,2,326.531,
108.1519,solve.va_sample,2,326.531,
108.6521,solve.va_sample,2,326.531,
109.1524,solve.va_sample,2,326.531,
109.6526,solve.va_sample,2,326.531,
110.1529,solve.va_sample,2,326.531,
110.6532,solve.va_sample,2,326.531,
111.1534,solve.va_sample,2,326.531,
111.6537,solve.va_sample,2,326.531,
112.1539,solve.va_sample,2,326.531,
112.6542,solve.va_sample,2,326.531,
113.1544,solve.va_sample,2,326.531,
113.6547,solve.va_sample,2,326.531,
114.1549,solve.va_sample,2,326.531,
114.6551,solve.va_sample,2,326.531,
115.1554,solve.va_sample,2,326.531,
115.6557,solve.va_sample,2,326.531,
116.1559,solve.va_sample,2,326.531,
116.6562,solve.va_sample,2,326.531,
117.1564,solve.va_sample,2,326.531,
117.6567,solve.va_sample,2,326.531,
118.1569,solve.va_sample,2,326.531,
118.6572,solve.va_sample,2,326.531,
119.1575,solve.va_sample,2,326.531,
119.6577,solve.va_sample,2,326.531,
120.1580,solve.va_sample,2,326.531,
120.6582,solve.va_sample,2,326.531,
121.1585,solve.va_sample,2,326.531,
121.6587,solve.va_sample,2,326.531,
122.1589,solve.va_sample,2,326.531,
122.6592,solve.va_sample,2,326.531,
123.1594,solve.va_sample,2,326.531,
123.6597,solve.va_sample,2,326.531,
124.1599,solve.va_sample,2,326.531,
124.6601,solve.va_sample,2,326.531,
125.1604,solve.va_sample,2,326.531,
125.6607,solve.va_sample,2,326.531,
126.1609,solve.va_sample,2,326.531,
126.6612,solve.va_sample,2,326.531,
127.1615,solve.va_sample,2,326.531,
127.6617,solve.va_sample,2,326.531,
128.1620,solve.va_sample,2,326.531,
128.6622,solve.va_sample,2,326.531,
129.1625,solve.va_sample,2,326.531,
129.6627,solve.va_sample,2,326.531,
130.1630,solve.va_sample,2,326.531,
130.6632,solve.va_sample,2,326.531,
131.1635,solve.va_sample,2,326.531,
131.6637,solve.va_sample,2,326.531,
132.1640,solve.va_sample,2,326.531,
132.6642,solve.va_sample,2,326.531,
133.1645,solve.va_sample,2,326.531,
133.6647,solve.va_sample,2,326.531,
134.1650,solve.va_sample,2,326.531,
134.6652,solve.va_sample,2,326.531,
135.1655,solve.va_sample,2,326.531,
135.6657,solve.va_sample,2,326.531,
136.1660,solve.va_sample,2,326.531,
136.6663,solve.va_sample,2,326.531,
137.1666,solve.va_sample,2,326.531,
137.6668,solve.va_sample,2,326.531,
138.1671,solve.va_sample,2,326.531,
138.6673,solve.va_sample,2,326.531,
139.1676,solve.va_sample,2,326.531,
139.6678,solve.va_sample,2,326.531,
140.1680,solve.va_sample,2,326.531,
140.6683,solve.va_sample,2,326.531,
141.1685,solve.va_sample,2,326.531,
141.6688,solve.va_sample,2,326.531,
142.1690,solve.va_sample,2,326.531,
142.6692,solve.va_sample,2,326.531,
143.1695,solve.va_sample,2,326.531,
143.6698,solve.va_sample,2,326.531,
144.1700,solve.va_sample,2,326.531,
144.6703,solve.va_sample,2,326.531,
145.1706,solve.va_sample,2,326.531,
145.6708,solve.va_sample,2,326.531,
146.1710,solve.va_sample,2,326.531,
146.6713,solve.va_sample,2,326.531,
147.1715,solve.va_sample,2,326.531,
147.6718,solve.va_sample,2,326.531,
148.1720,solve.va_sample,2,326.531,
148.6723,solve.va_sample,2,326.531,
149.1726,solve.va_sample,2,326.531,
149.6728,solve.va_sample,2,326.531,
150.1731,solve.va_sample,2,326.531,
150.6733,solve.va_sample,2,326.531,
151.1736,solve.va_sample,2,326.531,
151.6738,solve.va_sample,2,326.531,
152.1741,solve.va_sample,2,326.531,
152.6744,solve.va_sample,2,326.531,
153.1746,solve.va_sample,2,326.531,
153.6749,solve.va_sample,2,326.531,
154.1751,solve.va_sample,2,326.531,
154.6754,solve.va_sample,2,326.531,
155.1756,solve.va_sample,2,326.531,
155.6758,solve.va_sample,2,326.531,
156.1761,solve.va_sample,2,326.531,
156.6763,solve.va_sample,2,326.531,
157.1766,solve.va_sample,2,326.531,
157.6768,solve.va_sample,2,326.531,
158.1771,solve.va_sample,2,326.531,
158.6773,solve.va_sample,2,326.531,
159.1776,solve.va_sample,2,326.531,
159.6778,solve.va_sample,2,326.531,
160.1781,solve.va_sample,2,326.531,
160.6783,solve.va_sample,2,326.531,
161.1786,solve.va_sample,2,326.531,
161.6788,solve.va_sample,2,326.531,
162.1791,solve.va_sample,2,326.531,
162.6793,solve.va_sample,2,326.531,
163.1796,solve.va_sample,2,326.531,
163.6798,solve.va_sample,2,326.531,
164.1801,solve.va_sample,2,326.531,
164.6803,solve.va_sample,2,326.531,
165.1806,solve.va_sample,2,326.531,
165.6808,solve.va_sample,2,326.531,
166.1811,solve.va_sample,2,326.531,
166.6813,solve.va_sample,2,326.531,
167.1815,solve.va_sample,2,326.531,
167.6818,solve.va_sample,2,326.531,
168.1820,solve.va_sample,2,326.531,
168.6822,solve.va_sample,2,326.531,
169.1825,solve.va_sample,2,326.531,
169.6827,solve.va_sample,2,326.531,
170.1830,solve.va_sample,2,326.531,
170.6832,solve.va_sample,2,326.531,
171.1835,solve.va_sample,2,326.531,
171.6837,solve.va_sample,2,326.531,
172.1840,solve.va_sample,2,326.531,
172.6842,solve.va_sample,2,326.531,
173.1845,solve.va_sample,2,326.531,
173.6847,solve.va_sample,2,326.531,
174.1850,solve.va_sample,2,326.531,
174.6852,solve.va_sample,2,326.531,
175.1855,solve.va_sample,2,326.531,
175.6857,solve.va_sample,2,326.531,
176.1860,solve.va_sample,2,326.531,
176.6862,solve.va_sample,2,326.531,
177.1865,solve.va_sample,2,326.531,
177.6867,solve.va_sample,2,326.531,
178.1869,solve.va_sample,2,326.531,
178.6872,solve.va_sample,2,326.531,
179.1875,solve.va_sample,2,326.531,
179.6878,solve.va_sample,2,326.531,
180.1880,solve.va_sample,2,326.531,
180.6883,solve.va_sample,2,326.531,
181.1885,solve.va_sample,2,326.531,
181.6888,solve.va_sample,2,326.531,
182.1890,solve.va_sample,2,326.531,
182.6893,solve.va_sample,2,326.531,
183.1895,solve.va_sample,2,326.531,
183.6898,solve.va_sample,2,326.531,
184.1901,solve.va_sample,2,326.531,
184.6903,solve.va_sample,2,326.531,
185.1906,solve.va_sample,2,326.531,
185.6908,solve.va_sample,2,326.531,
186.1911,solve.va_sample,2,326.531,
186.6913,solve.va_sample,2,326.531,
187.1916,solve.va_sample,2,326.531,
187.6918,solve.va_sample,2,326.531,
188.1921,solve.va_sample,2,326.531,
188.6923,solve.va_sample,2,326.531,
189.1926,solve.va_sample,2,326.531,
189.6929,solve.va_sample,2,326.531,
190.1932,solve.va_sample,2,326.531,
190.6934,solve.va_sample,2,326.531,
191.1937,solve.va_sample,2,326.531,
191.6940,solve.va_sample,2,326.531,
192.1942,solve.va_sample,2,326.531,
192.6945,solve.va_sample,2,326.531,
193.1947,solve.va_sample,2,326.531,
193.6950,solve.va_sample,2,326.531,
194.1952,solve.va_sample,2,326.531,
194.6955,solve.va_sample,2,326.531,
195.1957,solve.va_sample,2,326.531,
195.6960,solve.va_sample,2,326.531,
196.1962,solve.va_sample,2,326.531,
196.6964,solve.va_sample,2,326.531,
197.1967,solve.va_sample,2,326.531,
197.6970,solve.va_sample,2,326.531,
198.1973,solve.va_sample,2,326.531,
198.6975,solve.va_sample,2,326.531,
199.1978,solve.va_sample,2,326.531,
199.6980,solve.va_sample,2,326.531,
200.1983,solve.va_sample,2,326.531,
200.6985,solve.va_sample,2,326.531,
201.1988,solve.va_sample,2,326.531,
201.6990,solve.va_sample,2,326.531,
202.1993,solve.va_sample,2,326.531,
202.6996,solve.va_sample,2,326.531,
203.1998,solve.va_sample,2,326.531,
203.7001,solve.va_sample,2,326.531,
204.2004,solve.va_sample,2,326.531,
204.7006,solve.va_sample,2,326.531,
205.2009,solve.va_sample,2,326.531,
205.7011,solve.va_sample,2,326.531,
206.2013,solve.va_sample,2,326.531,
206.7016,solve.va_sample,2,326.531,
207.2018,solve.va_sample,2,326.531,
207.7021,solve.va_sample,2,326.531,
208.2023,solve.va_sample,2,326.531,
208.7026,solve.va_sample,2,326.531,
209.2029,solve.va_sample,2,326.531,
209.7031,solve.va_sample,2,326.531,
210.2034,solve.va_sample,2,326.531,
210.7036,solve.va_sample,2,326.531,
211.2038,solve.va_sample,2,326.531,
211.7041,solve.va_sample,2,326.531,
212.2044,solve.va_sample,2,326.531,
212.7046,solve.va_sample,2,326.531,
213.2049,solve.va_sample,2,326.531,
213.7051,solve.va_sample,2,326.531,
214.2054,solve.va_sample,2,326.531,
214.7057,solve.va_sample,2,326.531,
215.2059,solve.va_sample,2,326.531,
215.7062,solve.va_sample,2,326.531,
216.2065,solve.va_sample,2,326.531,
216.7067,solve.va_sample,2,326.531,
217.2070,solve.va_sample,2,326.531,
217.7072,solve.va_sample,2,326.531,
218.2075,solve.va_sample,2,326.531,
218.7077,solve.va_sample,2,326.531,
219.2079,solve.va_sample,2,326.531,
219.7082,solve.va_sample,2,326.531,
220.2084,solve.va_sample,2,326.531,
220.7087,solve.va_sample,2,326.531,
221.2089,solve.va_sample,2,326.531,
221.7092,solve.va_sample,2,326.531,
222.2094,solve.va_sample,2,326.531,
222.7097,solve.va_sample,2,326.531,
223.2099,solve.va_sample,2,326.531,
223.7102,solve.va_sample,2,326.531,
224.2104,solve.va_sample,2,326.531,
224.7107,solve.va_sample,2,326.531,
225.2109,solve.va_sample,2,326.531,
225.7112,solve.va_sample,2,326.531,
226.2115,solve.va_sample,2,326.531,
226.7117,solve.va_sample,2,326.531,
227.2120,solve.va_sample,2,326.531,
227.7122,solve.va_sample,2,326.531,
228.2125,solve.va_sample,2,326.531,
228.7127,solve.va_sample,2,326.531,
229.2130,solve.va_sample,2,326.531,
229.7132,solve.va_sample,2,326.531,
230.2135,solve.va_sample,2,326.531,
230.7137,solve.va_sample,2,326.531,
231.2140,solve.va_sample,2,326.531,
231.7143,solve.va_sample,2,326.531,
232.2145,solve.va_sample,2,326.531,
232.7147,solve.va_sample,2,326.531,
233.2150,solve.va_sample,2,326.531,
233.7153,solve.va_sample,2,326.531,
234.2155,solve.va_sample,2,326.531,
234.7158,solve.va_sample,2,326.531,
235.2160,solve.va_sample,2,326.531,
235.7163,solve.va_sample,2,326.531,
236.2165,solve.va_sample,2,326.531,
236.7168,solve.va_sample,2,326.531,
237.2170,solve.va_sample,2,326.531,
237.7173,solve.va_sample,2,326.531,
238.2176,solve.va_sample,2,326.531,
238.7178,solve.va_sample,2,326.531,
239.2181,solve.va_sample,2,326.531,
239.7184,solve.va_sample,2,326.531,
240.2186,solve.va_sample,2,326.531,
240.7189,solve.va_sample,2,326.531,
241.2191,solve.va_sample,2,326.531,
241.7194,solve.va_sample,2,326.531,
242.2196,solve.va_sample,2,326.531,
242.7199,solve.va_sample,2,326.531,
243.2202,solve.va_sample,2,326.531,
243.7204,solve.va_sample,2,326.531,
244.2207,solve.va_sample,2,326.531,
244.7210,solve.va_sample,2,326.531,
245.2213,solve.va_sample,2,326.531,
245.7215,solve.va_sample,2,326.531,
246.2217,solve.va_sample,2,326.531,
246.7220,solve.va_sample,2,326.531,
247.2222,solve.va_sample,2,326.531,
247.7225,solve.va_sample,2,326.531,
248.2227,solve.va_sample,2,326.531,
248.7229,solve.va_sample,2,326.531,
249.2232,solve.va_sample,2,326.531,
249.7235,solve.va_sample,2,326.531,
250.2237,solve.va_sample,2,326.531,
250.7240,solve.va_sample,2,326.531,
251.2243,solve.va_sample,2,326.785,
251.7245,solve.va_sample,2,326.785,
252.2248,solve.va_sample,2,326.785,
252.7250,solve.va_sample,2,326.785,
253.2252,solve.va_sample,2,326.785,
253.7255,solve.va_sample,2,326.785,
254.2258,solve.va_sample,2,326.785,
254.7260,solve.va_sample,2,326.785,
255.2262,solve.va_sample,2,326.785,
255.7265,solve.va_sample,2,326.785,
256.2267,solve.va_sample,2,326.785,
256.7270,solve.va_sample,2,326.785,
257.2272,solve.va_sample,2,326.785,
257.7275,solve.va_sample,2,326.785,
258.2277,solve.va_sample,2,326.785,
258.7280,solve.va_sample,2,326.785,
259.2283,solve.va_sample,2,326.785,
259.7285,solve.va_sample,2,326.785,
260.2288,solve.va_sample,2,326.785,
260.7290,solve.va_sample,2,326.785,
261.2293,solve.va_sample,2,326.785,
261.7295,solve.va_sample,2,326.785,
262.2297,solve.va_sample,2,326.785,
262.7300,solve.va_sample,2,326.785,
