t_seconds,phase,depth,rss_mb,batch_id
0.0005,data_load,1,103.270,
0.0420,data_load,1,107.863,
0.0424,batch_build,1,107.863,
0.0661,batch_build,1,108.379,
0.0682,preflight,1,108.379,
0.2765,preflight.pyqubo_express,2,118.422,
0.3179,preflight.pyqubo_express,2,118.680,
0.3181,preflight.pyqubo_compile,2,118.680,
0.3414,preflight.pyqubo_compile,2,148.809,
0.3445,preflight.to_qubo,2,148.809,
0.3807,preflight.to_qubo,2,153.855,
0.4023,preflight,1,152.883,
0.4626,solve,1,153.590,
0.5412,solve,1,153.590,
0.6759,solve.pyqubo_express,2,154.621,
0.7172,solve.pyqubo_express,2,154.879,
0.7174,solve.pyqubo_compile,2,154.879,
0.7422,solve.pyqubo_compile,2,184.746,
0.7456,solve.to_qubo,2,184.746,
0.7662,solve.to_qubo,2,188.098,
0.7669,solve,1,188.098,
0.7679,solve,1,188.098,
0.7686,solve.va_model_build,2,188.098,
1.1084,solve.va_model_build,2,189.129,
1.1136,solve.va_model_build,2,218.520,
1.1139,solve.va_sample,2,218.520,
1.6088,solve.va_sample,2,218.777,
2.1090,solve.va_sample,2,218.777,
2.6093,solve.va_sample,2,218.777,
3.1095,solve.va_sample,2,218.777,
3.6098,solve.va_sample,2,218.777,
4.1101,solve.va_sample,2,218.777,
4.6103,solve.va_sample,2,218.777,
5.1106,solve.va_sample,2,218.777,
5.6109,solve.va_sample,2,218.777,
6.1112,solve.va_sample,2,218.777,
6.6114,solve.va_sample,2,218.777,
7.1117,solve.va_sample,2,218.777,
7.6119,solve.va_sample,2,218.777,
8.1122,solve.va_sample,2,218.777,
8.6125,solve.va_sample,2,218.777,
9.1127,solve.va_sample,2,218.777,
9.6130,solve.va_sample,2,218.777,
10.1132,solve.va_sample,2,218.777,
10.6135,solve.va_sample,2,218.777,
11.1137,solve.va_sample,2,218.777,
11.6140,solve.va_sample,2,218.777,
12.1142,solve.va_sample,2,218.777,
12.6145,solve.va_sample,2,218.777,
13.1147,solve.va_sample,2,218.777,
13.6150,solve.va_sample,2,218.777,
14.1153,solve.va_sample,2,218.777,
14.6155,solve.va_sample,2,218.777,
15.1157,solve.va_sample,2,218.777,
15.6160,solve.va_sample,2,218.777,
16.1162,solve.va_sample,2,218.777,
16.6165,solve.va_sample,2,218.777,
17.1168,solve.va_sample,2,218.777,
17.6170,solve.va_sample,2,218.777,
18.1172,solve.va_sample,2,218.777,
18.6175,solve.va_sample,2,218.777,
19.1178,solve.va_sample,2,218.777,
19.6180,solve.va_sample,2,218.777,
20.1183,solve.va_sample,2,218.777,
20.6186,solve.va_sample,2,218.777,
21.1189,solve.va_sample,2,218.777,
21.6192,solve.va_sample,2,218.777,
22.1194,solve.va_sample,2,218.777,
22.6197,solve.va_sample,2,218.777,
23.1200,solve.va_sample,2,218.777,
23.6202,solve.va_sample,2,218.777,
24.1204,solve.va_sample,2,218.777,
24.6207,solve.va_sample,2,218.777,
25.1210,solve.va_sample,2,218.777,
25.6212,solve.va_sample,2,218.777,
26.1215,solve.va_sample,2,218.777,
26.6218,solve.va_sample,2,218.777,
27.1220,solve.va_sample,2,218.777,
27.6223,solve.va_sample,2,218.777,
28.1226,solve.va_sample,2,218.777,
28.6229,solve.va_sample,2,218.777,
29.1231,solve.va_sample,2,218.777,
29.6233,solve.va_sample,2,218.777,
30.1236,solve.va_sample,2,218.777,
30.6239,solve.va_sample,2,218.777,
31.1241,solve.va_sample,2,218.777,
31.6244,solve.va_sample,2,218.777,
32.1246,solve.va_sample,2,218.777,
32.6249,solve.va_sample,2,218.777,
33.1252,solve.va_sample,2,218.777,
33.6254,solve.va_sample,2,218.777,
34.1257,solve.va_sample,2,218.777,
34.6259,solve.va_sample,2,218.777,
35.1262,solve.va_sample,2,218.777,
35.6264,solve.va_sample,2,218.777,
36.1266,solve.va_sample,2,218.777,
36.6269,solve.va_sample,2,218.777,
37.1271,solve.va_sample,2,218.777,
37.6274,solve.va_sample,2,218.777,
38.1277,solve.va_sample,2,218.777,
38.6279,solve.va_sample,2,218.777,
39.1282,solve.va_sample,2,218.777,
39.6284,solve.va_sample,2,218.777,
40.1287,solve.va_sample,2,218.777,
40.6289,solve.va_sample,2,218.777,
41.1292,solve.va_sample,2,218.777,
41.6295,solve.va_sample,2,218.777,
42.1297,solve.va_sample,2,218.777,
42.6300,solve.va_sample,2,218.777,
43.1302,solve.va_sample,2,218.777,
43.6305,solve.va_sample,2,218.777,
44.1308,solve.va_sample,2,218.777,
44.6310,solve.va_sample,2,218.777,
45.1313,solve.va_sample,2,218.777,
45.6316,solve.va_sample,2,218.777,
46.1318,solve.va_sample,2,218.777,
46.6320,solve.va_sample,2,218.777,
