t_seconds,phase,depth,rss_mb,batch_id
0.0004,data_load,1,103.281,
0.1249,data_load,1,109.625,
0.1253,batch_build,1,109.625,
0.1570,batch_build,1,110.371,
0.1655,preflight,1,110.371,
0.5259,preflight,1,127.055,
0.5997,preflight.pyqubo_express,2,129.891,
0.6790,preflight.pyqubo_express,2,130.406,
0.6792,preflight.pyqubo_compile,2,130.406,
0.7252,preflight.pyqubo_compile,2,187.789,
0.7326,preflight.to_qubo,2,187.789,
0.7803,preflight.to_qubo,2,198.016,
0.8165,preflight,1,194.688,
0.9936,solve,1,195.406,
1.0566,solve,1,195.406,
1.4100,solve.pyqubo_express,2,196.438,
1.4899,solve.pyqubo_express,2,196.695,
1.4901,solve.pyqubo_compile,2,196.695,
1.5389,solve.pyqubo_compile,2,254.344,
1.5473,solve.to_qubo,2,254.344,
1.5957,solve.to_qubo,2,261.820,
1.5958,solve.to_qubo,2,261.820,
1.5977,solve,1,261.820,
1.5998,solve,1,261.820,
1.6212,solve.va_model_build,2,261.820,
2.3097,solve.va_model_build,2,262.852,
2.3210,solve.va_model_build,2,325.758,
2.3212,solve.va_sample,2,325.758,
2.8100,solve.va_sample,2,326.273,
3.3103,solve.va_sample,2,326.273,
3.8105,solve.va_sample,2,326.273,
4.3108,solve.va_sample,2,326.273,
4.8110,solve.va_sample,2,326.273,
5.3113,solve.va_sample,2,326.273,
5.8115,solve.va_sample,2,326.273,
6.3117,solve.va_sample,2,326.273,
6.8120,solve.va_sample,2,326.273,
7.3122,solve.va_sample,2,326.273,
7.8124,solve.va_sample,2,326.273,
8.3127,solve.va_sample,2,326.273,
8.8129,solve.va_sample,2,326.273,
9.3132,solve.va_sample,2,326.273,
9.8134,solve.va_sample,2,326.273,
10.3137,solve.va_sample,2,326.273,
10.8139,solve.va_sample,2,326.273,
11.3142,solve.va_sample,2,326.273,
11.8144,solve.va_sample,2,326.273,
12.3147,solve.va_sample,2,326.273,
12.8149,solve.va_sample,2,326.273,
13.3151,solve.va_sample,2,326.273,
13.8154,solve.va_sample,2,326.273,
14.3156,solve.va_sample,2,326.273,
14.8158,solve.va_sample,2,326.273,
15.3161,solve.va_sample,2,326.273,
15.8163,solve.va_sample,2,326.273,
16.3166,solve.va_sample,2,326.273,
16.8168,solve.va_sample,2,326.273,
17.3170,solve.va_sample,2,326.273,
17.8173,solve.va_sample,2,326.273,
18.3175,solve.va_sample,2,326.273,
18.8178,solve.va_sample,2,326.273,
19.3180,solve.va_sample,2,326.273,
19.8183,solve.va_sample,2,326.273,
20.3186,solve.va_sample,2,326.273,
20.8188,solve.va_sample,2,326.273,
21.3191,solve.va_sample,2,326.273,
21.8193,solve.va_sample,2,326.273,
22.3195,solve.va_sample,2,326.273,
22.8198,solve.va_sample,2,326.273,
23.3200,solve.va_sample,2,326.273,
23.8202,solve.va_sample,2,326.273,
24.3205,solve.va_sample,2,326.273,
24.8207,solve.va_sample,2,326.273,
25.3209,solve.va_sample,2,326.273,
25.8212,solve.va_sample,2,326.273,
26.3214,solve.va_sample,2,326.273,
26.8217,solve.va_sample,2,326.273,
27.3219,solve.va_sample,2,326.273,
27.8221,solve.va_sample,2,326.273,
28.3224,solve.va_sample,2,326.273,
28.8226,solve.va_sample,2,326.273,
29.3228,solve.va_sample,2,326.273,
29.8231,solve.va_sample,2,326.273,
30.3234,solve.va_sample,2,326.273,
30.8236,solve.va_sample,2,326.273,
31.3238,solve.va_sample,2,326.273,
31.8241,solve.va_sample,2,326.273,
32.3243,solve.va_sample,2,326.273,
32.8245,solve.va_sample,2,326.273,
33.3248,solve.va_sample,2,326.273,
33.8250,solve.va_sample,2,326.273,
34.3252,solve.va_sample,2,326.273,
34.8255,solve.va_sample,2,326.273,
35.3257,solve.va_sample,2,326.273,
35.8260,solve.va_sample,2,326.273,
36.3262,solve.va_sample,2,326.273,
36.8265,solve.va_sample,2,326.273,
37.3267,solve.va_sample,2,326.273,
37.8269,solve.va_sample,2,326.273,
38.3272,solve.va_sample,2,326.273,
38.8274,solve.va_sample,2,326.273,
39.3276,solve.va_sample,2,326.273,
39.8279,solve.va_sample,2,326.273,
40.3281,solve.va_sample,2,326.273,
40.8284,solve.va_sample,2,326.273,
41.3286,solve.va_sample,2,326.273,
41.8289,solve.va_sample,2,326.273,
42.3291,solve.va_sample,2,326.273,
42.8293,solve.va_sample,2,326.273,
43.3296,solve.va_sample,2,326.273,
43.8298,solve.va_sample,2,326.273,
44.3300,solve.va_sample,2,326.273,
44.8303,solve.va_sample,2,326.273,
45.3305,solve.va_sample,2,326.273,
45.8307,solve.va_sample,2,326.273,
46.3310,solve.va_sample,2,326.273,
46.8312,solve.va_sample,2,326.273,
47.3315,solve.va_sample,2,326.273,
47.8317,solve.va_sample,2,326.273,
48.3319,solve.va_sample,2,326.273,
48.8322,solve.va_sample,2,326.273,
49.3324,solve.va_sample,2,326.273,
49.8326,solve.va_sample,2,326.273,
50.3329,solve.va_sample,2,326.273,
50.8332,solve.va_sample,2,326.273,
51.3334,solve.va_sample,2,326.273,
51.8337,solve.va_sample,2,326.273,
52.3339,solve.va_sample,2,326.273,
52.8342,solve.va_sample,2,326.273,
53.3345,solve.va_sample,2,326.273,
53.8347,solve.va_sample,2,326.273,
54.3349,solve.va_sample,2,326.273,
54.8352,solve.va_sample,2,326.273,
55.3354,solve.va_sample,2,326.273,
55.8357,solve.va_sample,2,326.273,
56.3359,solve.va_sample,2,326.273,
56.8361,solve.va_sample,2,326.273,
57.3364,solve.va_sample,2,326.273,
57.8366,solve.va_sample,2,326.273,
58.3369,solve.va_sample,2,326.273,
58.8371,solve.va_sample,2,326.273,
59.3373,solve.va_sample,2,326.273,
59.8376,solve.va_sample,2,326.273,
60.3378,solve.va_sample,2,326.273,
60.8381,solve.va_sample,2,326.273,
61.3383,solve.va_sample,2,326.273,
61.8386,solve.va_sample,2,326.273,
62.3388,solve.va_sample,2,326.273,
62.8391,solve.va_sample,2,326.273,
63.3393,solve.va_sample,2,326.273,
63.8396,solve.va_sample,2,326.273,
64.3398,solve.va_sample,2,326.273,
64.8400,solve.va_sample,2,326.273,
65.3403,solve.va_sample,2,326.273,
65.8405,solve.va_sample,2,326.273,
66.3407,solve.va_sample,2,326.273,
66.8410,solve.va_sample,2,326.273,
67.3412,solve.va_sample,2,326.273,
67.8415,solve.va_sample,2,326.273,
68.3417,solve.va_sample,2,326.273,
68.8419,solve.va_sample,2,326.273,
69.3422,solve.va_sample,2,326.273,
69.8424,solve.va_sample,2,326.273,
70.3427,solve.va_sample,2,326.273,
70.8430,solve.va_sample,2,326.273,
71.3432,solve.va_sample,2,326.273,
71.8435,solve.va_sample,2,326.273,
72.3437,solve.va_sample,2,326.273,
72.8439,solve.va_sample,2,326.273,
73.3442,solve.va_sample,2,326.273,
73.8444,solve.va_sample,2,326.273,
74.3447,solve.va_sample,2,326.273,
74.8449,solve.va_sample,2,326.273,
75.3451,solve.va_sample,2,326.273,
75.8454,solve.va_sample,2,326.273,
76.3456,solve.va_sample,2,326.273,
76.8459,solve.va_sample,2,326.273,
77.3461,solve.va_sample,2,326.273,
77.8463,solve.va_sample,2,326.273,
78.3466,solve.va_sample,2,326.273,
78.8468,solve.va_sample,2,326.273,
79.3471,solve.va_sample,2,326.273,
79.8473,solve.va_sample,2,326.273,
80.3476,solve.va_sample,2,326.273,
80.8478,solve.va_sample,2,326.273,
81.3480,solve.va_sample,2,326.273,
81.8483,solve.va_sample,2,326.273,
82.3485,solve.va_sample,2,326.273,
82.8487,solve.va_sample,2,326.273,
83.3490,solve.va_sample,2,326.273,
83.8492,solve.va_sample,2,326.273,
84.3495,solve.va_sample,2,326.273,
84.8497,solve.va_sample,2,326.273,
85.3500,solve.va_sample,2,326.273,
85.8502,solve.va_sample,2,326.273,
86.3504,solve.va_sample,2,326.273,
86.8507,solve.va_sample,2,326.273,
87.3509,solve.va_sample,2,326.273,
87.8512,solve.va_sample,2,326.273,
88.3514,solve.va_sample,2,326.273,
88.8517,solve.va_sample,2,326.273,
89.3519,solve.va_sample,2,326.273,
89.8521,solve.va_sample,2,326.273,
90.3524,solve.va_sample,2,326.273,
90.8527,solve.va_sample,2,326.273,
91.3529,solve.va_sample,2,326.273,
91.8532,solve.va_sample,2,326.273,
92.3534,solve.va_sample,2,326.273,
92.8536,solve.va_sample,2,326.273,
93.3539,solve.va_sample,2,326.273,
93.8541,solve.va_sample,2,326.273,
94.3544,solve.va_sample,2,326.273,
94.8546,solve.va_sample,2,326.273,
95.3548,solve.va_sample,2,326.273,
95.8551,solve.va_sample,2,326.273,
96.3553,solve.va_sample,2,326.273,
96.8556,solve.va_sample,2,326.273,
97.3558,solve.va_sample,2,326.273,
97.8561,solve.va_sample,2,326.273,
98.3563,solve.va_sample,2,326.273,
98.8565,solve.va_sample,2,326.273,
99.3568,solve.va_sample,2,326.273,
99.8570,solve.va_sample,2,326.273,
100.3573,solve.va_sample,2,326.273,
100.8575,solve.va_sample,2,326.273,
101.3577,solve.va_sample,2,326.273,
101.8580,solve.va_sample,2,326.273,
102.3582,solve.va_sample,2,326.273,
102.8585,solve.va_sample,2,326.273,
103.3587,solve.va_sample,2,326.273,
103.8590,solve.va_sample,2,326.273,
104.3592,solve.va_sample,2,326.273,
104.8595,solve.va_sample,2,326.273,
105.3597,solve.va_sample,2,326.273,
105.8599,solve.va_sample,2,326.273,
106.3602,solve.va_sample,2,326.273,
106.8604,solve.va_sample,2,326.273,
107.3607,solve.va_sample,2,326.273,
107.8609,solve.va_sample,2,326.273,
108.3611,solve.va_sample,2,326.273,
108.8614,solve.va_sample,2,326.273,
109.3616,solve.va_sample,2,326.273,
109.8618,solve.va_sample,2,326.273,
110.3621,solve.va_sample,2,326.273,
110.8624,solve.va_sample,2,326.273,
111.3627,solve.va_sample,2,326.273,
111.8629,solve.va_sample,2,326.273,
112.3631,solve.va_sample,2,326.273,
112.8634,solve.va_sample,2,326.273,
113.3637,solve.va_sample,2,326.273,
113.8639,solve.va_sample,2,326.273,
114.3641,solve.va_sample,2,326.273,
114.8644,solve.va_sample,2,326.273,
