batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,0,8659,-288815912.3279997,-288815912.328,2.980232238769531e-07,1.0318795161760222e-15,299800000.0,0.0,True
1,1,8659,-288815266.25399953,-288815266.254,4.76837158203125e-07,1.6510109191519268e-15,299800000.0,0.0,True
1,2,8659,-288815228.80949944,-288815228.8095,5.364418029785156e-07,1.8573875248536427e-15,299800000.0,0.0,True
1,3,8659,-288815013.1314995,-288815013.1315,4.76837158203125e-07,1.6510123661266073e-15,299800000.0,0.0,True
1,4,8659,-288815001.8529994,-288815001.853,5.960464477539062e-07,2.0637655382502596e-15,299800000.0,0.0,True
1,5,8659,-288814952.29849946,-288814952.2985,5.364418029785156e-07,1.857389303113659e-15,299800000.0,0.0,True
1,6,8659,-288814946.05199933,-288814946.052,6.556510925292969e-07,2.270142530682084e-15,299800000.0,0.0,True
1,7,8659,-288814918.78849936,-288814918.7885,6.556510925292969e-07,2.2701427449786e-15,299800000.0,0.0,True
1,8,8659,-288814887.42349935,-288814887.4235,6.556510925292969e-07,2.2701429915137697e-15,299800000.0,0.0,True
1,9,8659,-288814880.92249936,-288814880.9225,6.556510925292969e-07,2.2701430426129358e-15,299800000.0,0.0,True
1,10,8659,-288814855.0694996,-288814855.0695,4.172325134277344e-07,1.4446366109781025e-15,299800000.0,0.0,True
1,11,8659,-288814826.9784995,-288814826.9785,5.364418029785156e-07,1.8573901090557567e-15,299800000.0,0.0,True
1,12,8659,-288814820.3164995,-288814820.3165,5.364418029785156e-07,1.857390151899586e-15,299800000.0,0.0,True
1,13,8659,-288814814.07349944,-288814814.0735,5.364418029785156e-07,1.8573901920487968e-15,299800000.0,0.0,True
1,14,8659,-288814794.80649936,-288814794.8065,6.556510925292969e-07,2.2701437195022145e-15,299800000.0,0.0,True
1,15,8659,-288814755.5444996,-288814755.5445,4.172325134277344e-07,1.4446371087970538e-15,299800000.0,0.0,True
1,16,8659,-288814609.9699995,-288814609.97,5.364418029785156e-07,1.8573915046549666e-15,299800000.0,0.0,True
1,17,8659,-288814609.7874994,-288814609.7875,5.960464477539062e-07,2.0637683398095997e-15,299800000.0,0.0,True
1,18,8659,-288814581.9339994,-288814581.934,5.960464477539062e-07,2.0637685388410027e-15,299800000.0,0.0,True
1,19,8659,-288814573.1234994,-288814573.1235,5.960464477539062e-07,2.063768601797773e-15,299800000.0,0.0,True
1,20,8659,-288814565.2529996,-288814565.253,4.172325134277344e-07,1.444638060626343e-15,299800000.0,0.0,True
1,21,8659,-288814561.34449947,-288814561.3445,5.364418029785156e-07,1.8573918173697765e-15,299800000.0,0.0,True
1,22,8659,-288814551.8519995,-288814551.852,4.76837158203125e-07,1.6510150030372266e-15,299800000.0,0.0,True
1,23,8659,-288814535.4084994,-288814535.4085,5.960464477539062e-07,2.0637688712960955e-15,299800000.0,0.0,True
1,24,8659,-288814520.3759995,-288814520.376,4.76837158203125e-07,1.6510151829705214e-15,299800000.0,0.0,True
1,25,8659,-288814466.4629996,-288814466.463,4.172325134277344e-07,1.4446385547698526e-15,299800000.0,0.0,True
1,26,8659,-288814460.5929993,-288814460.593,7.152557373046875e-07,2.4765232870823337e-15,299800000.0,0.0,True
1,27,8659,-288814389.2479993,-288814389.248,7.152557373046875e-07,2.476523898850862e-15,299800000.0,0.0,True
1,28,8659,-288814351.0084994,-288814351.0085,5.960464477539062e-07,2.0637701889556183e-15,299800000.0,0.0,True
1,29,8659,-288814350.3944995,-288814350.3945,5.364418029785156e-07,1.85739317400875e-15,299800000.0,0.0,True
1,30,8659,-288814330.7469994,-288814330.747,5.960464477539062e-07,2.063770333737491e-15,299800000.0,0.0,True
1,31,8659,-288814298.5799997,-288814298.58,2.980232238769531e-07,1.0318852817960546e-15,299800000.0,0.0,True
1,32,8659,-288814295.8984995,-288814295.8985,5.364418029785156e-07,1.8573935244778914e-15,299800000.0,0.0,True
