t_seconds,phase,depth,rss_mb,batch_id
0.0004,data_load,1,103.281,
0.0639,data_load,1,109.625,
0.0643,batch_build,1,109.625,
0.0952,batch_build,1,110.371,
0.1007,preflight,1,110.371,
0.5285,preflight.pyqubo_express,2,129.891,
0.5286,preflight.pyqubo_express,2,129.891,
0.5941,preflight.pyqubo_express,2,130.406,
0.5943,preflight.pyqubo_compile,2,130.406,
0.6407,preflight.pyqubo_compile,2,187.789,
0.6482,preflight.to_qubo,2,187.789,
0.6966,preflight.to_qubo,2,198.016,
0.7335,preflight,1,194.688,
0.8039,solve,1,195.406,
1.0541,solve,1,195.406,
1.2234,solve.pyqubo_express,2,196.438,
1.3035,solve.pyqubo_express,2,196.695,
1.3037,solve.pyqubo_compile,2,196.695,
1.3534,solve.pyqubo_compile,2,254.332,
1.3621,solve.to_qubo,2,254.332,
1.4104,solve.to_qubo,2,261.809,
1.4123,solve,1,261.809,
1.4133,solve,1,261.809,
1.4140,solve.va_model_build,2,261.809,
2.1143,solve.va_model_build,2,262.582,
2.1258,solve.va_model_build,2,326.262,
2.1261,solve.va_sample,2,326.262,
2.6146,solve.va_sample,2,326.520,
3.1149,solve.va_sample,2,326.520,
3.6151,solve.va_sample,2,326.520,
4.1154,solve.va_sample,2,326.520,
4.6156,solve.va_sample,2,326.520,
5.1159,solve.va_sample,2,326.520,
5.6161,solve.va_sample,2,326.520,
6.1163,solve.va_sample,2,326.520,
6.6166,solve.va_sample,2,326.520,
7.1168,solve.va_sample,2,326.520,
7.6170,solve.va_sample,2,326.520,
8.1173,solve.va_sample,2,326.520,
8.6175,solve.va_sample,2,326.520,
9.1178,solve.va_sample,2,326.520,
9.6180,solve.va_sample,2,326.520,
10.1182,solve.va_sample,2,326.520,
10.6185,solve.va_sample,2,326.520,
11.1187,solve.va_sample,2,326.520,
11.6190,solve.va_sample,2,326.520,
12.1192,solve.va_sample,2,326.520,
12.6195,solve.va_sample,2,326.520,
13.1197,solve.va_sample,2,326.520,
13.6199,solve.va_sample,2,326.520,
14.1202,solve.va_sample,2,326.520,
14.6204,solve.va_sample,2,326.520,
15.1207,solve.va_sample,2,326.520,
15.6209,solve.va_sample,2,326.520,
16.1211,solve.va_sample,2,326.520,
16.6214,solve.va_sample,2,326.520,
17.1216,solve.va_sample,2,326.520,
17.6219,solve.va_sample,2,326.520,
18.1221,solve.va_sample,2,326.520,
18.6223,solve.va_sample,2,326.520,
19.1226,solve.va_sample,2,326.520,
19.6228,solve.va_sample,2,326.520,
20.1230,solve.va_sample,2,326.520,
20.6233,solve.va_sample,2,326.520,
21.1235,solve.va_sample,2,326.520,
21.6238,solve.va_sample,2,326.520,
22.1240,solve.va_sample,2,326.520,
22.6243,solve.va_sample,2,326.520,
23.1245,solve.va_sample,2,326.520,
23.6247,solve.va_sample,2,326.520,
24.1250,solve.va_sample,2,326.520,
24.6252,solve.va_sample,2,326.520,
25.1254,solve.va_sample,2,326.520,
25.6257,solve.va_sample,2,326.520,
26.1259,solve.va_sample,2,326.520,
26.6261,solve.va_sample,2,326.520,
27.1264,solve.va_sample,2,326.520,
27.6266,solve.va_sample,2,326.520,
28.1268,solve.va_sample,2,326.520,
28.6270,solve.va_sample,2,326.520,
29.1273,solve.va_sample,2,326.520,
29.6275,solve.va_sample,2,326.520,
30.1277,solve.va_sample,2,326.520,
30.6280,solve.va_sample,2,326.520,
31.1282,solve.va_sample,2,326.520,
31.6285,solve.va_sample,2,326.520,
32.1287,solve.va_sample,2,326.520,
32.6289,solve.va_sample,2,326.520,
33.1292,solve.va_sample,2,326.520,
33.6294,solve.va_sample,2,326.520,
34.1296,solve.va_sample,2,326.520,
34.6299,solve.va_sample,2,326.520,
35.1301,solve.va_sample,2,326.520,
35.6303,solve.va_sample,2,326.520,
36.1306,solve.va_sample,2,326.520,
36.6308,solve.va_sample,2,326.520,
37.1310,solve.va_sample,2,326.520,
37.6313,solve.va_sample,2,326.520,
38.1315,solve.va_sample,2,326.520,
38.6317,solve.va_sample,2,326.520,
39.1320,solve.va_sample,2,326.520,
39.6322,solve.va_sample,2,326.520,
40.1324,solve.va_sample,2,326.520,
40.6327,solve.va_sample,2,326.520,
41.1329,solve.va_sample,2,326.520,
41.6332,solve.va_sample,2,326.520,
42.1334,solve.va_sample,2,326.520,
42.6336,solve.va_sample,2,326.520,
43.1339,solve.va_sample,2,326.520,
43.6341,solve.va_sample,2,326.520,
44.1344,solve.va_sample,2,326.520,
44.6346,solve.va_sample,2,326.520,
45.1348,solve.va_sample,2,326.520,
45.6351,solve.va_sample,2,326.520,
46.1353,solve.va_sample,2,326.520,
46.6355,solve.va_sample,2,326.520,
47.1358,solve.va_sample,2,326.520,
47.6360,solve.va_sample,2,326.520,
48.1362,solve.va_sample,2,326.520,
48.6365,solve.va_sample,2,326.520,
49.1367,solve.va_sample,2,326.520,
49.6369,solve.va_sample,2,326.520,
50.1372,solve.va_sample,2,326.520,
50.6374,solve.va_sample,2,326.520,
51.1376,solve.va_sample,2,326.520,
51.6379,solve.va_sample,2,326.520,
52.1381,solve.va_sample,2,326.520,
52.6384,solve.va_sample,2,326.520,
53.1386,solve.va_sample,2,326.520,
53.6388,solve.va_sample,2,326.520,
54.1391,solve.va_sample,2,326.520,
54.6393,solve.va_sample,2,326.520,
55.1396,solve.va_sample,2,326.520,
55.6398,solve.va_sample,2,326.520,
56.1401,solve.va_sample,2,326.520,
56.6403,solve.va_sample,2,326.520,
57.1406,solve.va_sample,2,326.520,
57.6408,solve.va_sample,2,326.520,
58.1411,solve.va_sample,2,326.520,
58.6413,solve.va_sample,2,326.520,
59.1415,solve.va_sample,2,326.520,
59.6418,solve.va_sample,2,326.520,
60.1420,solve.va_sample,2,326.520,
60.6423,solve.va_sample,2,326.520,
61.1425,solve.va_sample,2,326.520,
61.6428,solve.va_sample,2,326.520,
62.1430,solve.va_sample,2,326.520,
62.6433,solve.va_sample,2,326.520,
63.1435,solve.va_sample,2,326.520,
63.6437,solve.va_sample,2,326.520,
64.1440,solve.va_sample,2,326.520,
64.6442,solve.va_sample,2,326.520,
65.1445,solve.va_sample,2,326.520,
65.6447,solve.va_sample,2,326.520,
66.1449,solve.va_sample,2,326.520,
66.6452,solve.va_sample,2,326.520,
67.1454,solve.va_sample,2,326.520,
67.6456,solve.va_sample,2,326.520,
