batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,0,8659,-288815468.0334995,-288815468.0335,5.364418029785156e-07,1.857385986391467e-15,299800000.0,0.0,True
1,1,8659,-288815417.9819996,-288815417.982,4.172325134277344e-07,1.4446337953250743e-15,299800000.0,0.0,True
1,2,8659,-288815304.90049934,-288815304.9005,6.556510925292969e-07,2.270139710065489e-15,299800000.0,0.0,True
1,3,8659,-288815197.6679994,-288815197.668,5.960464477539062e-07,2.0637641390294012e-15,299800000.0,0.0,True
1,4,8659,-288815193.5764997,-288815193.5765,2.980232238769531e-07,1.0318820841328562e-15,299800000.0,0.0,True
1,5,8659,-288815122.43349946,-288815122.4335,5.364418029785156e-07,1.857388208964134e-15,299800000.0,0.0,True
1,6,8659,-288815103.4269995,-288815103.427,4.76837158203125e-07,1.651011849952123e-15,299800000.0,0.0,True
1,7,8659,-288815097.23049957,-288815097.2305,4.172325134277344e-07,1.44463539970262e-15,299800000.0,0.0,True
1,8,8659,-288815048.51699936,-288815048.517,6.556510925292969e-07,2.270141725287228e-15,299800000.0,0.0,True
1,9,8659,-288814995.70099944,-288814995.701,5.364418029785156e-07,1.8573890239891664e-15,299800000.0,0.0,True
1,10,8659,-288814932.0894994,-288814932.0895,5.960464477539062e-07,2.063766036754634e-15,299800000.0,0.0,True
1,11,8659,-288814918.7304996,-288814918.7305,3.5762786865234375e-07,1.2382596793279047e-15,299800000.0,0.0,True
1,12,8659,-288814915.55999947,-288814915.56,5.364418029785156e-07,1.8573895393815706e-15,299800000.0,0.0,True
1,13,8659,-288814888.0849996,-288814888.085,3.5762786865234375e-07,1.238259810716862e-15,299800000.0,0.0,True
1,14,8659,-288814883.6904996,-288814883.6905,4.172325134277344e-07,1.4446364678173903e-15,299800000.0,0.0,True
1,15,8659,-288814844.2704994,-288814844.2705,5.960464477539062e-07,2.06376666427733e-15,299800000.0,0.0,True
1,16,8659,-288814843.5139994,-288814843.514,5.960464477539062e-07,2.063766669683006e-15,299800000.0,0.0,True
1,17,8659,-288814792.33799964,-288814792.338,3.5762786865234375e-07,1.2382602212209816e-15,299800000.0,0.0,True
1,18,8659,-288814778.4024995,-288814778.4025,4.76837158203125e-07,1.6510137079571186e-15,299800000.0,0.0,True
1,19,8659,-288814775.90649945,-288814775.9065,5.364418029785156e-07,1.8573904375037296e-15,299800000.0,0.0,True
1,20,8659,-288814679.0264995,-288814679.0265,4.76837158203125e-07,1.6510142760416037e-15,299800000.0,0.0,True
1,21,8659,-288814673.7164993,-288814673.7165,6.556510925292969e-07,2.270144671294932e-15,299800000.0,0.0,True
1,22,8659,-288814643.30499953,-288814643.305,4.76837158203125e-07,1.6510144802442222e-15,299800000.0,0.0,True
1,23,8659,-288814581.91899943,-288814581.919,5.960464477539062e-07,2.063768538948187e-15,299800000.0,0.0,True
1,24,8659,-288814577.92049944,-288814577.9205,5.364418029785156e-07,1.8573917107680706e-15,299800000.0,0.0,True
1,25,8659,-288814554.8404994,-288814554.8405,5.960464477539062e-07,2.0637687324417476e-15,299800000.0,0.0,True
1,26,8659,-288814536.96999943,-288814536.97,5.960464477539062e-07,2.0637688601381558e-15,299800000.0,0.0,True
1,27,8659,-288814532.1199994,-288814532.12,5.960464477539062e-07,2.0637688947945804e-15,299800000.0,0.0,True
1,28,8659,-288814525.1929994,-288814525.193,5.960464477539062e-07,2.0637689442925312e-15,299800000.0,0.0,True
1,29,8659,-288814520.9134994,-288814520.9135,5.960464477539062e-07,2.063768974872362e-15,299800000.0,0.0,True
1,30,8659,-288814515.70149964,-288814515.7015,3.5762786865234375e-07,1.2382614072693105e-15,299800000.0,0.0,True
1,31,8659,-288814509.23649955,-288814509.2365,4.76837158203125e-07,1.6510152466497444e-15,299800000.0,0.0,True
1,32,8659,-288814504.6209995,-288814504.621,4.76837158203125e-07,1.6510152730343643e-15,299800000.0,0.0,True
1,33,8659,-288814473.0934996,-288814473.0935,4.172325134277344e-07,1.4446385216043542e-15,299800000.0,0.0,True
1,34,8659,-288814471.74749935,-288814471.7475,6.556510925292969e-07,2.2701462588152744e-15,299800000.0,0.0,True
1,35,8659,-288814444.92499954,-288814444.925,4.76837158203125e-07,1.6510156142880982e-15,299800000.0,0.0,True
1,36,8659,-288814444.0244994,-288814444.0245,5.960464477539062e-07,2.063769524294789e-15,299800000.0,0.0,True
1,37,8659,-288814430.1059994,-288814430.106,5.960464477539062e-07,2.063769623751648e-15,299800000.0,0.0,True
1,38,8659,-288814422.86699945,-288814422.867,5.364418029785156e-07,1.8573927079311715e-15,299800000.0,0.0,True
1,39,8659,-288814404.6559993,-288814404.656,7.152557373046875e-07,2.476523766730443e-15,299800000.0,0.0,True
1,40,8659,-288814403.4794994,-288814403.4795,5.960464477539062e-07,2.0637698140155726e-15,299800000.0,0.0,True
1,41,8659,-288814385.6654993,-288814385.6655,6.556510925292969e-07,2.2701469354392237e-15,299800000.0,0.0,True
1,42,8659,-288814374.3294995,-288814374.3295,5.364418029785156e-07,1.85739302008045e-15,299800000.0,0.0,True
1,43,8659,-288814367.2884994,-288814367.2885,5.960464477539062e-07,2.0637700726242215e-15,299800000.0,0.0,True
1,44,8659,-288814354.1129994,-288814354.113,5.960464477539062e-07,2.063770166771906e-15,299800000.0,0.0,True
1,45,8659,-288814345.00449944,-288814345.0045,5.364418029785156e-07,1.857393208672365e-15,299800000.0,0.0,True
1,46,8659,-288814337.4874995,-288814337.4875,5.364418029785156e-07,1.8573932570149257e-15,299800000.0,0.0,True
1,47,8659,-288814319.77399945,-288814319.774,5.364418029785156e-07,1.857393370932184e-15,299800000.0,0.0,True
1,48,8659,-288814303.6724994,-288814303.6725,5.960464477539062e-07,2.0637705272028045e-15,299800000.0,0.0,True
1,49,8659,-288814281.03549933,-288814281.0355,6.556510925292969e-07,2.2701477578551827e-15,299800000.0,0.0,True
1,50,8659,-288814259.41199946,-288814259.412,5.364418029785156e-07,1.8573937591262396e-15,299800000.0,0.0,True
1,51,8659,-288814255.39799947,-288814255.398,5.364418029785156e-07,1.8573937849406805e-15,299800000.0,0.0,True
1,52,8659,-288814251.15049934,-288814251.1505,6.556510925292969e-07,2.2701479927582924e-15,299800000.0,0.0,True
1,53,8659,-288814246.7654994,-288814246.7655,5.960464477539062e-07,2.0637709338412953e-15,299800000.0,0.0,True
1,54,8659,-288814243.1389993,-288814243.139,7.152557373046875e-07,2.476525151706076e-15,299800000.0,0.0,True
1,55,8659,-288814240.2514995,-288814240.2515,5.364418029785156e-07,1.8573938823493643e-15,299800000.0,0.0,True
1,56,8659,-288814220.2974993,-288814220.2975,7.152557373046875e-07,2.4765253475674473e-15,299800000.0,0.0,True
1,57,8659,-288814197.1874995,-288814197.1875,4.76837158203125e-07,1.6510170304874566e-15,299800000.0,0.0,True
1,58,8659,-288814156.2954996,-288814156.2955,3.5762786865234375e-07,1.238262948186089e-15,299800000.0,0.0,True
1,59,8659,-288814143.9374995,-288814143.9375,4.76837158203125e-07,1.6510173348931054e-15,299800000.0,0.0,True
