zip_id,lat,lon,region_code
Z00001,22.445004,73.293473,APAC
Z00002,52.250887,21.396453,EMEA
Z00003,22.884717,72.379831,APAC
Z00004,60.135787,21.392314,EMEA
Z00005,-34.136294,-58.304716,LATAM
Z00006,59.674526,17.919098,EMEA
Z00007,57.72734,20.406822,EMEA
Z00008,52.21665,21.879767,EMEA
Z00009,38.389786,-79.230832,NAM
Z00010,-33.405217,151.687854,APAC
Z00011,-32.580614,151.528831,APAC
Z00012,30.136034,78.09845,APAC
Z00013,27.767552,77.291459,APAC
Z00014,59.20532,18.014412,EMEA
Z00015,59.389674,20.960811,EMEA
Z00016,39.458014,-77.87526,NAM
Z00017,22.429064,72.769634,APAC
Z00018,41.131561,-114.557467,NAM
Z00019,28.651053,77.316956,APAC
Z00020,51.848525,22.967475,EMEA
Z00021,-34.149737,151.996068,APAC
Z00022,40.326717,-78.11241,NAM
Z00023,-32.592879,114.760275,APAC
Z00024,-33.598134,117.759306,APAC
Z00025,24.284128,73.071102,APAC
Z00026,28.390478,77.269177,APAC
Z00027,29.924193,77.752266,APAC
Z00028,39.560846,-78.222838,NAM
Z00029,59.210887,18.611703,EMEA
Z00030,38.568154,-8.210383,EMEA
Z00031,38.959538,-9.688897,EMEA
Z00032,52.076141,22.200099,EMEA
Z00033,38.182707,-75.270627,NAM
Z00034,40.024877,-111.672821,NAM
Z00035,-33.065461,150.588105,APAC
Z00036,38.715283,-10.081247,EMEA
Z00037,60.50688,17.930725,EMEA
Z00038,39.566139,-7.806767,EMEA
Z00039,-33.959076,149.568161,APAC
Z00040,26.673707,78.837454,APAC
Z00041,40.993045,-111.857594,NAM
Z00042,-34.955101,-56.867136,LATAM
Z00043,-34.584547,-58.594434,LATAM
Z00044,-33.58874,152.095872,APAC
Z00045,-33.061515,150.887691,APAC
Z00046,39.253934,-79.652096,NAM
Z00047,27.683035,77.439058,APAC
Z00048,41.011324,-114.784058,NAM
Z00049,22.095444,75.107859,APAC
Z00050,-31.922147,113.218106,APAC
Z00051,38.905284,-76.942779,NAM
Z00052,-33.462823,114.984222,APAC
Z00053,60.621952,21.341457,EMEA
Z00054,60.204992,18.606357,EMEA
Z00055,50.404044,20.784966,EMEA
Z00056,58.771324,18.303985,EMEA
Z00057,-33.37544,-60.501589,LATAM
Z00058,26.478668,75.658508,APAC
Z00059,29.345664,77.65031,APAC
Z00060,-33.694337,-58.611838,LATAM
Z00061,-35.050907,-56.656979,LATAM
Z00062,40.436212,-111.787472,NAM
Z00063,36.828097,-76.801168,NAM
Z00064,58.989969,18.053581,EMEA
Z00065,50.26164,22.126908,EMEA
Z00066,-33.079575,152.628566,APAC
Z00067,-32.943934,-58.190623,LATAM
Z00068,-34.745119,-58.420701,LATAM
Z00069,52.489483,21.518616,EMEA
Z00070,40.951832,-78.683118,NAM
Z00071,38.887829,-79.871225,NAM
Z00072,38.737257,-9.489748,EMEA
Z00073,39.156481,-110.929651,NAM
Z00074,38.421287,-6.567149,EMEA
Z00075,38.815068,-8.960159,EMEA
Z00076,-32.827899,116.094545,APAC
Z00077,60.41304,17.993731,EMEA
Z00078,23.759219,71.692091,APAC
Z00079,59.710837,17.749373,EMEA
Z00080,52.379207,21.184748,EMEA
Z00081,-34.815232,-57.831385,LATAM
Z00082,-32.062524,115.834857,APAC
Z00083,38.580864,-9.082077,EMEA
Z00084,-33.492108,153.357011,APAC
Z00085,61.430383,16.022114,EMEA
Z00086,29.033271,77.410886,APAC
Z00087,-34.081884,148.227936,APAC
Z00088,57.969538,21.569949,EMEA
Z00089,58.947825,17.95788,EMEA
Z00090,21.778004,73.178447,APAC
Z00091,-31.884521,150.744141,APAC
Z00092,-31.712182,115.87051,APAC
Z00093,29.981832,76.47072,APAC
Z00094,51.98631,20.622384,EMEA
Z00095,27.911338,78.165659,APAC
Z00096,52.016961,21.206636,EMEA
Z00097,40.005171,-111.120567,NAM
Z00098,28.563501,77.147863,APAC
Z00099,52.667216,22.490305,EMEA
Z00100,51.146403,19.030585,EMEA
Z00101,30.077733,75.741919,APAC
Z00102,52.337333,20.964027,EMEA
Z00103,-30.385741,116.71501,APAC
Z00104,-33.781207,149.101035,APAC
Z00105,38.019871,-11.005582,EMEA
Z00106,-34.5559,152.928608,APAC
Z00107,-33.414545,117.826879,APAC
Z00108,29.21906,75.851323,APAC
Z00109,59.211185,18.818131,EMEA
Z00110,-33.112167,151.083578,APAC
Z00111,39.036057,-9.445199,EMEA
Z00112,23.370579,72.539175,APAC
Z00113,39.084576,-75.895266,NAM
Z00114,52.641902,23.708028,EMEA
Z00115,-36.158684,-60.129442,LATAM
Z00116,52.683343,21.607631,EMEA
Z00117,29.366181,74.977708,APAC
Z00118,29.513472,76.43553,APAC
Z00119,20.958239,71.18332,APAC
Z00120,-33.650309,114.328419,APAC
Z00121,59.222489,15.708975,EMEA
Z00122,39.93462,-114.009819,NAM
Z00123,28.947658,77.57301,APAC
Z00124,29.477619,77.170092,APAC
Z00125,-33.300449,-56.736762,LATAM
Z00126,-33.820877,116.541657,APAC
Z00127,42.5196,-112.238417,NAM
Z00128,-35.316004,151.167743,APAC
Z00129,21.370667,72.033024,APAC
Z00130,39.032676,-8.40588,EMEA
Z00131,52.111158,21.446378,EMEA
Z00132,22.265184,73.861984,APAC
Z00133,-34.26552,151.438395,APAC
Z00134,37.70539,-7.97323,EMEA
Z00135,28.694422,77.124294,APAC
Z00136,-33.734412,151.839158,APAC
Z00137,-34.20832,-57.087732,LATAM
Z00138,51.484708,22.724673,EMEA
Z00139,51.914202,18.923134,EMEA
Z00140,59.913433,18.801966,EMEA
Z00141,23.10406,71.360562,APAC
Z00142,52.606707,19.826663,EMEA
Z00143,39.327614,-6.288221,EMEA
Z00144,28.868424,76.848923,APAC
Z00145,-35.28233,150.714051,APAC
Z00146,39.138554,-8.925011,EMEA
Z00147,39.64277,-112.281028,NAM
Z00148,-34.594245,151.082441,APAC
Z00149,59.748017,16.437272,EMEA
Z00150,-34.983442,-57.411153,LATAM
Z00151,21.710453,72.44063,APAC
Z00152,39.140249,-76.540128,NAM
Z00153,23.288932,72.996985,APAC
Z00154,23.238087,71.098088,APAC
Z00155,52.171545,21.099797,EMEA
Z00156,51.294543,22.019545,EMEA
Z00157,52.157335,19.33612,EMEA
Z00158,23.51398,70.364877,APAC
Z00159,38.282614,-77.832058,NAM
Z00160,27.483932,77.025418,APAC
Z00161,40.323073,-112.309715,NAM
Z00162,58.781264,21.39856,EMEA
Z00163,28.86757,77.446209,APAC
Z00164,23.212275,71.549788,APAC
Z00165,-34.238711,150.453108,APAC
Z00166,60.321037,18.387008,EMEA
Z00167,38.793962,-77.085157,NAM
Z00168,-34.084666,-58.354296,LATAM
Z00169,-33.54487,-59.162553,LATAM
Z00170,40.390779,-110.90535,NAM
Z00171,59.795802,18.179692,EMEA
Z00172,59.618168,13.666507,EMEA
Z00173,-32.672165,149.522966,APAC
Z00174,-34.187106,-57.675619,LATAM
Z00175,53.135061,22.056625,EMEA
Z00176,-31.460317,115.398882,APAC
Z00177,-35.875447,-60.214553,LATAM
Z00178,29.068615,77.464672,APAC
Z00179,38.5015,-8.083444,EMEA
Z00180,40.492158,-10.804172,EMEA
Z00181,21.584328,70.695276,APAC
Z00182,23.391508,73.026577,APAC
Z00183,52.808646,18.603327,EMEA
Z00184,28.211606,78.546254,APAC
Z00185,-30.860181,116.208919,APAC
Z00186,-32.058317,117.211788,APAC
Z00187,52.96599,23.503183,EMEA
Z00188,38.230165,-76.842405,NAM
Z00189,23.87663,71.343821,APAC
Z00190,39.398803,-9.667607,EMEA
Z00191,-35.589283,152.450673,APAC
Z00192,59.134786,17.860697,EMEA
Z00193,39.096232,-110.854545,NAM
Z00194,41.957279,-112.926518,NAM
Z00195,-31.83943,117.866809,APAC
Z00196,38.944057,-77.127409,NAM
Z00197,59.014793,17.839852,EMEA
Z00198,40.470405,-112.512807,NAM
Z00199,-32.269108,-57.267658,LATAM
Z00200,57.782275,21.184802,EMEA
